consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,rolling_segments
50302369,200095430,CUIDADO PERSONAL,CYZONE,7.38,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
42670251,200105017,FRAGANCIAS,CYZONE,18.31,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50409260,200090349,CUIDADO PERSONAL,ESIKA,23.9,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
50409260,200105041,FRAGANCIAS,ESIKA,31.9,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
50432777,210099595,BIJOUTERIE,CYZONE,19.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
50409260,200103022,CUIDADO PERSONAL,ESIKA,15.9,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
50432777,210091811,VARIOS,CYZONE,18.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200082678,FRAGANCIAS,ESIKA,9.95,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50432777,210099604,BIJOUTERIE,CYZONE,42.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
49819226,200108671,FRAGANCIAS,ESIKA,42.83,18-05-2023,7,178.55,430.195,585,0.105263158,0.78697422,1084.45,49,45,Constantes 1
50432777,210105042,BIJOUTERIE,ESIKA,29.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,210097030,CUIDADO PERSONAL,LBEL,9.95,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50432777,200064310,FRAGANCIAS,ESIKA,22.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200102045,FRAGANCIAS,ESIKA,69.9,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50432777,210102537,BIJOUTERIE,CYZONE,26.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200096219,TRATAMIENTO CORPORAL,ESIKA,22.5,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50496473,200109613,MAQUILLAJE,CYZONE,13.9,18-05-2023,12,233.5,430.195,585,0.192982456,0.78697422,2768.68,121,112,Constantes 3
50409260,200095465,CUIDADO PERSONAL,ESIKA,7.38,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
50302369,200108752,CUIDADO PERSONAL,ESIKA,15.9,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
50302369,200098788,TRATAMIENTO FACIAL,LBEL,14.95,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
42670251,200096220,TRATAMIENTO CORPORAL,ESIKA,25.9,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50432777,200107620,MAQUILLAJE,LBEL,38,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
50409260,200095159,CUIDADO PERSONAL,ESIKA,7.38,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
49819226,200103025,CUIDADO PERSONAL,ESIKA,24.95,18-05-2023,7,178.55,430.195,585,0.105263158,0.78697422,1084.45,49,45,Constantes 1
50496473,200095865,MUESTRAS COSMETICOS,LBEL,1.9,18-05-2023,12,233.5,430.195,585,0.192982456,0.78697422,2768.68,121,112,Constantes 3
50432777,200108408,FRAGANCIAS,ESIKA,29.97,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
50432777,200106354,FRAGANCIAS,LBEL,79,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200103452,CUIDADO PERSONAL,LBEL,9.95,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
42670251,210102489,PROMOCION USUARIOS,LBEL,49.9,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50432777,210103724,BIJOUTERIE,CYZONE,49.9,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200104066,TRATAMIENTO CORPORAL,LBEL,29,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
42670251,200082674,FRAGANCIAS,ESIKA,9.95,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
49819226,200106454,MAQUILLAJE,ESIKA,14.95,18-05-2023,7,178.55,430.195,585,0.105263158,0.78697422,1084.45,49,45,Constantes 1
50409260,200095374,CUIDADO PERSONAL,ESIKA,7.38,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
49819226,200105041,FRAGANCIAS,ESIKA,31.9,18-05-2023,7,178.55,430.195,585,0.105263158,0.78697422,1084.45,49,45,Constantes 1
42670251,210100409,CUIDADO PERSONAL,LBEL,11.59,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50302369,200090337,CUIDADO PERSONAL,ESIKA,23.9,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
49819226,200086432,FRAGANCIAS,ESIKA,41.9,18-05-2023,7,178.55,430.195,585,0.105263158,0.78697422,1084.45,49,45,Constantes 1
42670251,200102653,MAQUILLAJE,ESIKA,12.9,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
40764801,200106457,MAQUILLAJE,ESIKA,19.9,16-03-2023,14,415.1,430.195,648,0.228070175,0.872455902,2782.73,82,69,Constantes 1
50302369,200109611,MAQUILLAJE,CYZONE,13.9,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
49401760,200105041,FRAGANCIAS,ESIKA,29.17,29-04-2023,14,388.9,430.195,604,0.228070175,0.81275441,4609.07,191,155,Constantes 3
50302369,200089509,FRAGANCIAS,ESIKA,32.9,18-05-2023,9,151.23,430.195,585,0.140350877,0.78697422,1348.57,58,51,Inconstantes
50432777,200092742,FRAGANCIAS,CYZONE,21,18-05-2023,17,552.37,430.195,585,0.280701754,0.78697422,4997.43,199,155,Nuevas
42670251,200039855,FRAGANCIAS,CYZONE,29.9,18-05-2023,19,451.3,430.195,585,0.315789474,0.78697422,8105.94,383,247,Inconstantes
50409260,200090346,CUIDADO PERSONAL,ESIKA,23.9,18-05-2023,11,210.3,430.195,585,0.175438596,0.78697422,1430.54,52,45,Constantes 1
50545385,200086432,FRAGANCIAS,ESIKA,39.53,10-05-2023,25,606.64,430.195,593,0.421052632,0.797829037,4815.47,173,147,Constantes 3
44661489,200113792,MAQUILLAJE,CYZONE,14.95,08-02-2023,12,439.7,430.195,684,0.192982456,0.921302578,1613.04,61,56,Nuevas
49975686,200112478,MAQUILLAJE,ESIKA,12.9,25-01-2023,17,339.72,430.195,698,0.280701754,0.940298507,1910.87,64,40,Constantes 1
49864310,200102064,MAQUILLAJE,CYZONE,31.9,03-03-2023,28,946,430.195,661,0.473684211,0.89009498,3896.38,149,144,Inconstantes
45494314,200095931,FRAGANCIAS,ESIKA,49.9,24-02-2023,13,351.7,430.195,668,0.210526316,0.899592944,6437.58,204,165,Constantes 3
49470762,200109258,TRATAMIENTO CORPORAL,ESIKA,19.9,03-04-2023,23,713.2,430.195,630,0.385964912,0.848032564,9000.23,341,244,Constantes 1
4623541,200103921,MAQUILLAJE,CYZONE,17.9,28-04-2023,12,483.9,430.195,605,0.192982456,0.814111262,4624.35,181,151,Inconstantes
4623541,200105178,TRATAMIENTO CORPORAL,ESIKA,23.9,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
50496473,200106556,MAQUILLAJE,CYZONE,17.9,18-05-2023,12,233.5,430.195,585,0.192982456,0.78697422,2768.68,121,112,Constantes 3
42567566,210101284,COMPLEMENTOS,CYZONE,49.9,07-04-2023,15,418.2,430.195,626,0.245614035,0.842605156,2139.04,81,76,Nuevas
48433154,200082674,FRAGANCIAS,ESIKA,9.95,23-01-2023,13,354.55,430.195,700,0.210526316,0.943012212,12139.58,470,285,Constantes 3
49864469,200090346,CUIDADO PERSONAL,ESIKA,28.9,16-03-2023,13,326.8,430.195,648,0.210526316,0.872455902,1983.8,67,66,Constantes 3
49968221,200089987,MAQUILLAJE,CYZONE,11.75,10-02-2023,21,406.3,430.195,682,0.350877193,0.918588874,3674.05,137,120,Constantes 2
49728603,200106449,MAQUILLAJE,ESIKA,16.45,05-04-2023,24,539.65,430.195,628,0.403508772,0.84531886,12167.17,458,314,Nuevas
42909386,200108048,FRAGANCIAS,CYZONE,25.9,24-03-2023,19,477.8,430.195,640,0.315789474,0.861601085,3747.44,102,89,Inconstantes
50409260,200086399,FRAGANCIAS,LBEL,39.9,07-04-2023,8,308.3,430.195,626,0.122807018,0.842605156,1430.54,52,45,Constantes 1
33905173,210100298,PROMOCION USUARIOS,ESIKA,3,16-05-2023,25,580.91,430.195,587,0.421052632,0.789687924,7659.24,280,220,Constantes 2
11976964,210100408,CUIDADO PERSONAL,CYZONE,23.9,09-01-2023,22,644.4,430.195,714,0.368421053,0.962008141,5404.78,190,161,Constantes 3
50172864,210097089,CUIDADO PERSONAL,LBEL,12.9,04-04-2023,17,398.7,430.195,629,0.280701754,0.846675712,2325.6,94,88,Constantes 2
11692060,200085822,FRAGANCIAS,ESIKA,59.9,14-04-2023,1,59.9,430.195,619,0,0.833107191,3201.69,130,102,Nuevas
47412552,200090350,TRATAMIENTO CORPORAL,ESIKA,29.9,03-02-2023,16,391.6,430.195,689,0.263157895,0.928086839,6237.55,253,170,Constantes 2
49864469,200090351,TRATAMIENTO CORPORAL,ESIKA,34.9,23-02-2023,10,299.1,430.195,669,0.157894737,0.900949796,1983.8,67,66,Constantes 3
50015882,200082678,FRAGANCIAS,ESIKA,21.9,20-12-2022,8,434.25,430.195,734,0.122807018,0.989145183,3814.75,112,91,Inconstantes
50172864,200105328,FRAGANCIAS,ESIKA,24.9,21-02-2023,15,359.8,430.195,671,0.245614035,0.903663501,2325.6,94,88,Constantes 2
49470762,200086432,FRAGANCIAS,ESIKA,28,15-05-2023,31,726,430.195,588,0.526315789,0.791044776,9000.23,341,244,Constantes 1
47383358,210099104,BIJOUTERIE,ESIKA,79.9,15-05-2023,7,192.6,430.195,588,0.105263158,0.791044776,1639.7,46,45,Constantes 3
49864310,200099618,MAQUILLAJE,ESIKA,3.9,01-04-2023,30,435.6,430.195,632,0.50877193,0.850746269,3896.38,149,144,Inconstantes
44047470,210098843,MAQUILLAJE,CYZONE,34.9,04-04-2023,15,494.12,430.195,629,0.245614035,0.846675712,2541.4,88,85,Inconstantes
49588232,200094864,MAQUILLAJE,ESIKA,19.9,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
49877986,210102442,CUIDADO PERSONAL,LBEL,15.95,06-03-2023,5,146.6,430.195,658,0.070175439,0.886024423,4341.39,181,149,Constantes 2
48893864,200099207,MAQUILLAJE,LBEL,37.45,05-01-2023,5,283.8,430.195,718,0.070175439,0.96743555,880.04,26,26,Nuevas
50545385,200108408,FRAGANCIAS,ESIKA,30,10-05-2023,25,606.64,430.195,593,0.421052632,0.797829037,4815.47,173,147,Constantes 3
47383358,200104714,TRATAMIENTO CORPORAL,LBEL,14.5,15-05-2023,7,192.6,430.195,588,0.105263158,0.791044776,1639.7,46,45,Constantes 3
49470762,200108408,FRAGANCIAS,ESIKA,25,15-05-2023,31,726,430.195,588,0.526315789,0.791044776,9000.23,341,244,Constantes 1
50349691,210100671,COMPLEMENTOS,CYZONE,49.9,13-04-2023,13,476.8,430.195,620,0.210526316,0.834464043,4795.95,159,126,Constantes 2
50147800,210100663,COMPLEMENTOS,CYZONE,46.9,01-03-2023,13,433.24,430.195,663,0.210526316,0.892808684,2395,65,63,Inconstantes
50462889,200107360,MAQUILLAJE,CYZONE,13.9,03-07-2023,19,466.6,430.195,539,0.315789474,0.724559023,5417.03,191,159,Constantes 1
46587790,200086432,FRAGANCIAS,ESIKA,49.9,03-07-2023,14,585.9,430.195,539,0.228070175,0.724559023,5454.17,197,150,Constantes 2
33999992,200093883,FRAGANCIAS,ESIKA,27.14,31-08-2023,10,345.87,430.195,480,0.157894737,0.644504749,2396.33,82,69,Constantes 1
42759880,200112310,MAQUILLAJE,CYZONE,13.9,12-09-2023,22,721.8,430.195,468,0.368421053,0.628222524,9042.67,338,250,Constantes 3
50507157,210099696,PROMOCION USUARIOS,CYZONE,2.5,03-07-2023,30,690.3,430.195,539,0.50877193,0.724559023,5865.44,225,170,Constantes 2
49754906,200089988,MAQUILLAJE,CYZONE,14.5,03-07-2023,9,328.87,430.195,539,0.140350877,0.724559023,9579.65,323,242,Constantes 2
50349691,210098462,MAQUILLAJE,CYZONE,12.9,05-09-2023,20,522.29,430.195,475,0.333333333,0.637720488,4795.95,159,126,Constantes 2
50795365,210103957,COMPLEMENTOS,CYZONE,49.9,09-09-2023,16,707.8,430.195,471,0.263157895,0.63229308,2773.09,85,73,Nuevas
47430550,200113204,MAQUILLAJE,LBEL,26.9,06-09-2023,15,474.9,430.195,474,0.245614035,0.636363636,11728.68,414,309,Constantes 1
50795365,210103959,COMPLEMENTOS,CYZONE,49.9,09-09-2023,16,707.8,430.195,471,0.263157895,0.63229308,2773.09,85,73,Nuevas
50545385,210102014,COMPLEMENTOS,CYZONE,89.9,08-09-2023,21,607.74,430.195,472,0.350877193,0.633649932,4815.47,173,147,Constantes 3
50349691,210100672,COMPLEMENTOS,CYZONE,46.9,23-05-2023,15,488.9,430.195,580,0.245614035,0.780189959,4795.95,159,126,Constantes 2
33529260,200109537,CUIDADO PERSONAL,ESIKA,7.63,23-05-2023,33,667,430.195,580,0.561403509,0.780189959,20404.69,757,481,Nuevas
46779789,200105079,FRAGANCIAS,CYZONE,21.9,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
50349691,210102607,COMPLEMENTOS,CYZONE,32.9,23-05-2023,15,488.9,430.195,580,0.245614035,0.780189959,4795.95,159,126,Constantes 2
30803868,210099762,BIJOUTERIE,ESIKA,29.9,23-05-2023,11,271.69,430.195,580,0.175438596,0.780189959,3890.96,156,125,Nuevas
46779789,210102584,COMPLEMENTOS,CYZONE,39.9,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
48177719,200103025,CUIDADO PERSONAL,ESIKA,26.6,23-05-2023,12,218.9,430.195,580,0.192982456,0.780189959,4474.79,186,133,Inconstantes
50349691,200101406,FRAGANCIAS,ESIKA,52.9,23-05-2023,15,488.9,430.195,580,0.245614035,0.780189959,4795.95,159,126,Constantes 2
30803868,210102489,PROMOCION USUARIOS,LBEL,49.9,23-05-2023,11,271.69,430.195,580,0.175438596,0.780189959,3890.96,156,125,Nuevas
50697932,200103452,CUIDADO PERSONAL,LBEL,8.9,23-05-2023,13,418.1,430.195,580,0.210526316,0.780189959,2854.73,103,94,Constantes 3
46779789,200095430,CUIDADO PERSONAL,CYZONE,10.02,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
46779789,200084777,CUIDADO PERSONAL,CYZONE,13.9,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
46779789,200084778,CUIDADO PERSONAL,CYZONE,13.9,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
46779789,200105017,FRAGANCIAS,CYZONE,21.9,23-05-2023,29,703.7,430.195,580,0.49122807,0.780189959,4312.88,152,119,Constantes 3
50349691,200110703,TRATAMIENTO CORPORAL,CYZONE,19.9,23-05-2023,15,488.9,430.195,580,0.245614035,0.780189959,4795.95,159,126,Constantes 2
45869830,200106446,MAQUILLAJE,ESIKA,19.9,28-02-2023,12,253.8,430.195,664,0.192982456,0.894165536,7292.2,285,203,Inconstantes
11692060,200105143,MAQUILLAJE,LBEL,12,20-03-2023,25,518.4,430.195,644,0.421052632,0.867028494,3201.69,130,102,Nuevas
50507157,200106440,MAQUILLAJE,ESIKA,19.9,26-04-2023,13,426.9,430.195,607,0.210526316,0.816824966,5865.44,225,170,Constantes 2
41317310,210102338,BIJOUTERIE,ESIKA,39.9,31-01-2023,18,397.06,430.195,692,0.298245614,0.932157395,6238.5,260,177,Inconstantes
50387488,200103026,CUIDADO PERSONAL,ESIKA,18.9,27-03-2023,12,350.1,430.195,637,0.192982456,0.857530529,2409.2,85,74,Inconstantes
33777957,210104543,BIJOUTERIE,ESIKA,29.9,12-01-2023,16,577.35,430.195,711,0.263157895,0.957937585,6585.54,197,146,Constantes 3
49864469,200099647,MAQUILLAJE,ESIKA,6.5,26-12-2022,12,283.6,430.195,728,0.192982456,0.981004071,1983.8,67,66,Constantes 3
49931050,200105207,FRAGANCIAS,LBEL,47.98,29-12-2022,10,391.32,430.195,725,0.157894737,0.976933514,2597.89,94,85,Nuevas
44047470,200102108,MAQUILLAJE,CYZONE,15.9,04-04-2023,15,494.12,430.195,629,0.245614035,0.846675712,2541.4,88,85,Inconstantes
33529260,200103354,MAQUILLAJE,ESIKA,23.9,28-02-2023,16,417.15,430.195,664,0.263157895,0.894165536,20404.69,757,481,Nuevas
36649356,200089168,FRAGANCIAS,CYZONE,13.3,12-04-2023,12,344,430.195,621,0.192982456,0.835820896,9730.2,272,165,Inconstantes
33777957,200102430,FRAGANCIAS,ESIKA,75.15,02-02-2023,25,689.7,430.195,690,0.421052632,0.929443691,6585.54,197,146,Constantes 3
48047378,200105017,FRAGANCIAS,CYZONE,10,23-01-2023,10,206.2,430.195,700,0.157894737,0.943012212,2927.48,110,89,Nuevas
33529260,200109443,FRAGANCIAS,ESIKA,34.9,21-03-2023,22,612.2,430.195,643,0.368421053,0.865671642,20404.69,757,481,Nuevas
4623541,200107183,MAQUILLAJE,CYZONE,11.6,17-03-2023,22,476.75,430.195,647,0.368421053,0.87109905,4624.35,181,151,Inconstantes
39592525,200107883,CUIDADO PERSONAL,CYZONE,7.38,18-04-2023,16,167.9,430.195,615,0.263157895,0.827679783,5143.91,248,162,Nuevas
48341519,200102433,FRAGANCIAS,ESIKA,26.3,17-03-2023,27,862.06,430.195,647,0.456140351,0.87109905,9324.74,384,284,Constantes 1
39630249,200095570,CUIDADO PERSONAL,ESIKA,5.53,06-02-2023,14,430.73,430.195,686,0.228070175,0.924016282,1350.32,46,45,Constantes 3
49864469,200106429,MAQUILLAJE,ESIKA,18.9,17-01-2023,18,546.3,430.195,706,0.298245614,0.951153324,1983.8,67,66,Constantes 3
49086741,200095162,CUIDADO PERSONAL,ESIKA,7.38,12-04-2023,26,632.7,430.195,621,0.438596491,0.835820896,2276.26,85,74,Constantes 1
48674135,200112297,MAQUILLAJE,CYZONE,10.5,28-02-2023,5,160.1,430.195,664,0.070175439,0.894165536,729.3,26,24,Inconstantes
39592525,210102035,COMPLEMENTOS,CYZONE,32.9,23-03-2023,11,223.84,430.195,641,0.175438596,0.862957938,5143.91,248,162,Nuevas
42382701,200109537,CUIDADO PERSONAL,ESIKA,8.9,23-03-2023,17,493.6,430.195,641,0.280701754,0.862957938,7478.88,310,254,Constantes 2
47430550,200098799,MAQUILLAJE,CYZONE,22.9,13-04-2023,15,400.7,430.195,620,0.245614035,0.834464043,11728.68,414,309,Constantes 1
49506570,200100407,TRATAMIENTO CORPORAL,ESIKA,24.9,23-03-2023,7,243.5,430.195,641,0.105263158,0.862957938,3279.6,108,96,Nuevas
48823106,200108807,CUIDADO PERSONAL,ESIKA,7.38,27-02-2023,24,344.9,430.195,665,0.403508772,0.895522388,1722.08,78,72,Constantes 2
50172864,200108908,CUIDADO PERSONAL,CYZONE,22.9,04-04-2023,17,398.7,430.195,629,0.280701754,0.846675712,2325.6,94,88,Constantes 2
44109905,210096207,MAQUILLAJE,ESIKA,16.9,23-02-2023,12,353.8,430.195,669,0.192982456,0.900949796,4548.33,159,125,Constantes 3
49703155,200109537,CUIDADO PERSONAL,ESIKA,4.83,12-04-2023,12,359.1,430.195,621,0.192982456,0.835820896,4127.97,136,111,Constantes 3
48212689,200106443,MAQUILLAJE,ESIKA,19.9,27-02-2023,16,349.24,430.195,665,0.263157895,0.895522388,4286.23,196,146,Constantes 3
36949902,200103354,MAQUILLAJE,ESIKA,14.9,03-04-2023,25,786.5,430.195,630,0.421052632,0.848032564,3459.6,116,102,Constantes 2
50491358,200105270,TRATAMIENTO FACIAL,LBEL,49.9,09-05-2023,12,454.4,430.195,594,0.192982456,0.799185889,2643.23,88,82,Inconstantes
30803868,200111996,MAQUILLAJE,CYZONE,23.9,28-02-2023,20,421.82,430.195,664,0.333333333,0.894165536,3890.96,156,125,Nuevas
50507157,200090337,CUIDADO PERSONAL,ESIKA,23.9,08-04-2023,10,397,430.195,625,0.157894737,0.841248304,5865.44,225,170,Constantes 2
48212689,200105017,FRAGANCIAS,CYZONE,17.4,27-02-2023,16,349.24,430.195,665,0.263157895,0.895522388,4286.23,196,146,Constantes 3
49434669,200103354,MAQUILLAJE,ESIKA,24.9,27-03-2023,28,557.27,430.195,637,0.473684211,0.857530529,2558.96,112,100,Constantes 2
50491358,200098757,TRATAMIENTO CORPORAL,ESIKA,23.9,09-05-2023,12,454.4,430.195,594,0.192982456,0.799185889,2643.23,88,82,Inconstantes
36649356,200108050,CUIDADO PERSONAL,ESIKA,22.9,22-03-2023,12,407.3,430.195,642,0.192982456,0.86431479,9730.2,272,165,Inconstantes
48341519,200103405,MAQUILLAJE,ESIKA,23.9,10-04-2023,11,321.1,430.195,623,0.175438596,0.8385346,9324.74,384,284,Constantes 1
48346014,200098673,FRAGANCIAS,ESIKA,32.59,13-04-2023,33,686.53,430.195,620,0.561403509,0.834464043,16470.83,665,469,Nuevas
50147800,200103028,CUIDADO PERSONAL,ESIKA,14.98,22-03-2023,16,416.56,430.195,642,0.263157895,0.86431479,2395,65,63,Inconstantes
48341519,210098724,COMPLEMENTOS,CYZONE,66.9,13-01-2023,30,654.23,430.195,710,0.50877193,0.956580733,9324.74,384,284,Constantes 1
34191115,210102338,BIJOUTERIE,ESIKA,59.9,24-03-2023,13,357.7,430.195,640,0.210526316,0.861601085,1825.76,74,60,Nuevas
36949902,200086432,FRAGANCIAS,ESIKA,25,03-04-2023,25,786.5,430.195,630,0.421052632,0.848032564,3459.6,116,102,Constantes 2
49470762,200112527,MAQUILLAJE,ESIKA,25.9,13-03-2023,18,402.59,430.195,651,0.298245614,0.876526459,9000.23,341,244,Constantes 1
44196425,210095972,MAQUILLAJE,CYZONE,24.9,28-02-2023,10,370.1,430.195,664,0.157894737,0.894165536,5949.54,225,192,Constantes 2
49389949,200106604,MAQUILLAJE,CYZONE,15.9,26-04-2023,16,520.25,430.195,607,0.263157895,0.816824966,3747.06,132,101,Nuevas
10576075,210100855,RELOJES,ESIKA,159.9,20-02-2023,9,390.1,430.195,672,0.140350877,0.905020353,2775.23,84,83,Constantes 2
30803868,200108807,CUIDADO PERSONAL,ESIKA,7.38,28-02-2023,20,421.82,430.195,664,0.333333333,0.894165536,3890.96,156,125,Nuevas
49434669,210100629,COMPLEMENTOS,CYZONE,49.9,27-03-2023,28,557.27,430.195,637,0.473684211,0.857530529,2558.96,112,100,Constantes 2
44045680,200107825,CUIDADO PERSONAL,LBEL,23,02-02-2023,12,306.25,430.195,690,0.192982456,0.929443691,4409.45,131,103,Nuevas
4623541,200105125,CUIDADO PERSONAL,ESIKA,7.38,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
49086741,200109872,FRAGANCIAS,CYZONE,13.3,12-04-2023,26,632.7,430.195,621,0.438596491,0.835820896,2276.26,85,74,Constantes 1
50391108,210101989,COMPLEMENTOS,CYZONE,72.9,21-03-2023,16,560.6,430.195,643,0.263157895,0.865671642,3809.5,116,112,Constantes 3
42382701,200094857,MAQUILLAJE,ESIKA,15.9,17-04-2023,24,490,430.195,616,0.403508772,0.829036635,7478.88,310,254,Constantes 2
49506570,200107850,TRATAMIENTO FACIAL,LBEL,98,23-03-2023,7,243.5,430.195,641,0.105263158,0.862957938,3279.6,108,96,Nuevas
40764801,210098481,MAQUILLAJE,ESIKA,46.9,05-04-2023,12,573.23,430.195,628,0.192982456,0.84531886,2782.73,82,69,Constantes 1
50302369,200102127,MAQUILLAJE,CYZONE,8.9,23-02-2023,11,207.8,430.195,669,0.175438596,0.900949796,1348.57,58,51,Inconstantes
41317310,210095993,MAQUILLAJE,ESIKA,16.9,24-02-2023,11,258.9,430.195,668,0.175438596,0.899592944,6238.5,260,177,Inconstantes
4623541,210097089,CUIDADO PERSONAL,LBEL,12.9,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
49968221,210102041,COMPLEMENTOS,CYZONE,22.9,20-01-2023,27,622.05,430.195,703,0.456140351,0.947082768,3674.05,137,120,Constantes 2
48346014,200113245,MUESTRAS COSMETICOS,LBEL,1.9,09-02-2023,51,1211.71,430.195,683,0.877192982,0.919945726,16470.83,665,469,Nuevas
50224287,200091727,FRAGANCIAS,ESIKA,31.2,21-03-2023,14,249.08,430.195,643,0.228070175,0.865671642,1325.21,68,58,Constantes 1
49389949,200082678,FRAGANCIAS,ESIKA,22.9,05-04-2023,20,472.7,430.195,628,0.333333333,0.84531886,3747.06,132,101,Nuevas
33529260,210098355,ACCESORIOS COSMETICOS,CYZONE,18.9,11-04-2023,23,694.96,430.195,622,0.385964912,0.837177748,20404.69,757,481,Nuevas
33529260,210098469,MAQUILLAJE,CYZONE,15.9,11-04-2023,23,694.96,430.195,622,0.385964912,0.837177748,20404.69,757,481,Nuevas
49397003,210102041,COMPLEMENTOS,CYZONE,22.9,18-01-2023,12,385.4,430.195,705,0.192982456,0.949796472,2378.44,70,66,Inconstantes
47948835,200103918,MAQUILLAJE,CYZONE,24.9,20-12-2022,15,444.9,430.195,734,0.245614035,0.989145183,8933.47,357,234,Constantes 1
50310043,200103025,CUIDADO PERSONAL,ESIKA,24,20-03-2023,14,300.8,430.195,644,0.228070175,0.867028494,1137.89,42,39,Constantes 3
44413795,200108408,FRAGANCIAS,ESIKA,26.29,10-04-2023,10,194.3,430.195,623,0.157894737,0.8385346,1760.33,66,61,Inconstantes
49931050,200086566,CUIDADO PERSONAL,ESIKA,27.47,17-04-2023,16,485.52,430.195,616,0.263157895,0.829036635,2597.89,94,85,Nuevas
50172864,200095157,TRATAMIENTO CORPORAL,CYZONE,12.62,04-04-2023,17,398.7,430.195,629,0.280701754,0.846675712,2325.6,94,88,Constantes 2
30803868,200103449,CUIDADO PERSONAL,CYZONE,11.9,07-02-2023,15,437.9,430.195,685,0.245614035,0.92265943,3890.96,156,125,Nuevas
42670251,200082678,FRAGANCIAS,ESIKA,9.95,10-10-2023,17,350.18,430.195,440,0.280701754,0.590230665,8105.94,383,247,Inconstantes
42670251,200105216,TRATAMIENTO FACIAL,ESIKA,24.5,10-10-2023,17,350.18,430.195,440,0.280701754,0.590230665,8105.94,383,247,Inconstantes
