,consultant_id,Composite_key,offer_id,recency,frequency,frequency_normalized,recency_normalized
55,20541199,993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0|993|VARIABLE|P0132053000|1|0|1.0,"[4035, 4035, 4035, 4035, 4035, 4035, 4035, 4035]",0.0014577259475218659,1,0.0,0.17860894357743096
56,20541199,INDIVIDUAL|FIJO|200092457|1|0|1.0,[1164],0.0014577259475218659,1,0.0,0.17860894357743096
57,20541199,INDIVIDUAL|FIJO|200095847|1|1|1.0,[1262],0.0014204545454545455,1,0.0,0.1286399147727273
58,20541199,INDIVIDUAL|FIJO|200106308|1|1|1.0|INDIVIDUAL|FIJO|200106308|1|1|1.0|INDIVIDUAL|FIJO|200106308|1|1|1.0,[1393],0.0013623995060229478,1,0.0,0.05080667597006716
59,20541199,INDIVIDUAL|FIJO|200109794|1|0|1.0,[1173],0.0014577259475218659,1,0.0,0.17860894357743096
60,20541199,INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0,[1382],0.0014151119481935826,1,0.0,0.1214772006912237
61,20541199,INDIVIDUAL|FIJO|200110160|1|0|1.0,[836],0.0014577259475218659,1,0.0,0.17860894357743096
62,20541199,INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0,[1396],0.0014438245737069448,1,0.0,0.15997164768692307
63,20541199,INDIVIDUAL|VARIABLE|P0292139009|1|0|1.0,[963],0.0014204545454545455,1,0.0,0.1286399147727273
64,20541199,VOLUMEN|FIJO|200011773|1|0|3.0|VOLUMEN|FIJO|200011767|1|0|2.0,"[1196, 1196]",0.0013605442176870747,1,0.0,0.04831932773109249
65,20541199,VOLUMEN|FIJO|200040636|1|0|1.0|VOLUMEN|FIJO|200040636|1|0|2.0,"[1315, 1315]",0.0014577259475218659,1,0.0,0.17860894357743096
66,20541199,VOLUMEN|FIJO|200063985|1|0|10.0,[4057],0.0013605442176870747,1,0.0,0.04831932773109249
67,20541199,VOLUMEN|VARIABLE|200106398|1|0|8.0|VOLUMEN|VARIABLE|200101481|1|0|8.0|VOLUMEN|VARIABLE|200106397|1|0|8.0|VOLUMEN|VARIABLE|200106396|1|0|8.0|VOLUMEN|VARIABLE|200106312|1|0|8.0,"[1213, 1213, 1213, 1213, 1213]",0.0013605442176870747,1,0.0,0.04831932773109249
68,35545956,993|VARIABLE|200017521|1|0|1.0|993|VARIABLE|200056621|1|0|1.0|993|VARIABLE|200056617|1|0|1.0|993|VARIABLE|200063934|1|0|1.0,"[3460, 3460, 3460, 3460]",0.002012072434607646,1,0.0,0.9218102734051368
69,35545956,993|VARIABLE|200056121|1|0|1.0|993|VARIABLE|200043487|1|0|1.0|993|VARIABLE|200046331|1|0|1.0,"[3660, 3660, 3660]",0.0019305019305019308,1,0.0,0.812450317965024
70,35545956,993|VARIABLE|200056740|1|0|1.0|993|VARIABLE|200073712|1|0|1.0|993|VARIABLE|200072913|1|0|1.0,"[3496, 3496, 3496]",0.002012072434607646,1,0.0,0.9218102734051368
71,35545956,993|VARIABLE|200095625|1|0|1.0|993|VARIABLE|200056121|1|0|1.0|993|VARIABLE|200043496|1|0|1.0|993|VARIABLE|200072538|1|0|1.0|993|VARIABLE|200046326|1|0|1.0,"[3458, 3458, 3458, 3458, 3458]",0.002012072434607646,1,0.0,0.9218102734051368
72,35545956,993|VARIABLE|200113464|1|0|1.0|993|VARIABLE|P0132053000|0|0|1.0,"[3857, 3857]",0.0014577259475218659,1,0.0,0.17860894357743096
73,35545956,INDIVIDUAL + ADICIONAL|FIJO|200101086|1|0|1.0,[2],0.00141643059490085,1,0.0,0.12324508415264135
74,35545956,INDIVIDUAL|FIJO|200011773|1|1|1.0|INDIVIDUAL|FIJO|200111316|1|1|1.0|INDIVIDUAL|FIJO|200111316|1|1|1.0,[1297],0.0015881333126326138,1,0.0,0.3534435090116623
75,35545956,INDIVIDUAL|FIJO|200035113|1|0|1.0|INDIVIDUAL|FIJO|200080256|1|0|1.0,[893],0.0014026597418948694,1,0.0,0.10478277491945809
76,35545956,INDIVIDUAL|FIJO|200041010|1|0|1.0,"[964, 981]",0.0016941139390118983,1,0.0,0.49552963077122736
77,35545956,INDIVIDUAL|FIJO|200042737|1|1|1.0,[1349],0.0019305019305019305,1,0.0,0.812450317965024
78,35545956,INDIVIDUAL|FIJO|200051086|1|0|1.0,[1353],0.0019305019305019305,1,0.0,0.812450317965024
79,35545956,INDIVIDUAL|FIJO|200051249|1|1|1.0,[1699],0.002070393374741201,1,0.0,1.0000000000000002
80,35545956,INDIVIDUAL|FIJO|200056330|1|0|1.0,[719],0.0018796992481203006,1,0.0,0.7443401702786374
81,35545956,INDIVIDUAL|FIJO|200088336|1|0|1.0|INDIVIDUAL|FIJO|200088336|1|0|1.0,[1788],0.0015233785822021118,1,0.0,0.26662812749534237
82,35545956,INDIVIDUAL|FIJO|200091331|1|1|1.0,[1271],0.0017857142857142857,1,0.0,0.6183363970588236
83,35545956,INDIVIDUAL|FIJO|200095385|1|1|1.0,[1274],0.0014577259475218659,1,0.0,0.17860894357743096
84,35545956,INDIVIDUAL|FIJO|200096703|1|0|1.0,[966],0.0014577259475218659,1,0.0,0.17860894357743096
85,35545956,INDIVIDUAL|FIJO|200101086|1|0|1.0,[474],0.00141643059490085,1,0.0,0.12324508415264135
86,35545956,INDIVIDUAL|FIJO|200104467|1|1|1.0,[1326],0.0019305019305019305,1,0.0,0.812450317965024
87,35545956,INDIVIDUAL|FIJO|200104479|1|1|1.0,[1327],0.0019305019305019305,1,0.0,0.812450317965024
88,35545956,INDIVIDUAL|FIJO|200105008|1|1|1.0,[1257],0.002012072434607646,1,0.0,0.9218102734051368
89,35545956,INDIVIDUAL|FIJO|200105329|1|1|1.0,[1284],0.0013245033112582781,1,0.0,0.0
90,35545956,INDIVIDUAL|FIJO|200106359|1|1|1.0,[1256],0.002012072434607646,1,0.0,0.9218102734051368
91,35545956,INDIVIDUAL|FIJO|200106359|1|1|1.0|INDIVIDUAL|FIJO|200106359|1|1|1.0|INDIVIDUAL|FIJO|200106359|1|1|1.0,[1567],0.0016252105547917828,1,0.0,0.4031522314821523
92,35545956,INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0|INDIVIDUAL|FIJO|200109465|1|1|1.0,[2066],0.0015321762924574006,1,0.0,0.2784230429741841
93,35545956,INDIVIDUAL|FIJO|200109790|1|1|1.0,[1266],0.0014577259475218659,1,0.0,0.17860894357743096
94,35545956,INDIVIDUAL|FIJO|200109793|1|1|1.0,[1258],0.002012072434607646,1,0.0,0.9218102734051368
95,35545956,INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0|INDIVIDUAL|FIJO|200109795|1|1|1.0,[1242],0.0013947979062112138,1,0.0,0.09424256789894225
96,35545956,INDIVIDUAL|FIJO|200109796|1|1|1.0|INDIVIDUAL|FIJO|200109796|1|1|1.0,[1821],0.0015649797213895256,1,0.0,0.3224019488989389
97,35545956,INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0|INDIVIDUAL|FIJO|200110160|1|1|1.0,[1396],0.0014438245737069448,1,0.0,0.15997164768692307
98,35545956,INDIVIDUAL|FIJO|200111164|1|1|1.0,[1294],0.0017857142857142857,1,0.0,0.6183363970588236
99,35545956,INDIVIDUAL|FIJO|200111165|1|1|1.0,[1325],0.0019305019305019305,1,0.0,0.812450317965024
100,35545956,INDIVIDUAL|FIJO|200112499|1|1|1.0,[1365],0.0018796992481203006,1,0.0,0.7443401702786374
101,35545956,INDIVIDUAL|FIJO|200113245|1|1|1.0|INDIVIDUAL|FIJO|200113245|1|1|1.0|INDIVIDUAL|FIJO|200113245|1|1|1.0|INDIVIDUAL|FIJO|200109790|1|1|1.0|INDIVIDUAL|FIJO|200109790|1|1|1.0|INDIVIDUAL|FIJO|200109790|1|1|1.0|INDIVIDUAL|FIJO|200109790|1|1|1.0,[1241],0.001446444005915404,1,0.0,0.16348346844537076
102,35545956,INDIVIDUAL|FIJO|200113631|1|1|1.0,[1686],0.002070393374741201,1,0.0,1.0000000000000002
103,35545956,INDIVIDUAL|FIJO|200113673|1|1|1.0|INDIVIDUAL|FIJO|200113673|1|1|1.0|INDIVIDUAL|FIJO|200113673|1|1|1.0,[2067],0.001519805876310323,1,0.0,0.261838271634941
104,35545956,INDIVIDUAL|FIJO|200113692|1|1|1.0,[1359],0.0018796992481203006,1,0.0,0.7443401702786374
105,35545956,INDIVIDUAL|FIJO|200114937|1|1|1.0,[1265],0.002012072434607646,1,0.0,0.9218102734051368
106,35545956,INDIVIDUAL|FIJO|P0132056004|1|0|1.0|INDIVIDUAL|FIJO|200097947|1|0|1.0|INDIVIDUAL|FIJO|200097947|1|0|1.0,[593],0.0015955337565213253,1,0.0,0.3633651372126805
107,35545956,INDIVIDUAL|VARIABLE|P0067154001|1|1|1.0,[1774],0.002070393374741201,1,0.0,1.0000000000000002
108,35545956,INDIVIDUAL|VARIABLE|P0132053000|1|0|1.0|INDIVIDUAL|VARIABLE|P0132053000|1|0|1.0|INDIVIDUAL|VARIABLE|P0132053000|1|0|1.0,"[727, 727, 727]",0.0017857142857142857,1,0.0,0.6183363970588236
109,35545956,INDIVIDUAL|VARIABLE|P0210085000|1|0|1.0,[1080],0.0018796992481203006,1,0.0,0.7443401702786374
110,35545956,INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0,[2162],0.0015449043923824023,1,0.0,0.2954873538534144
111,35545956,INDIVIDUAL|VARIABLE|P0280076000|1|0|1.0,"[99, 549]",0.00141643059490085,1,0.0,0.12324508415264135
112,35545956,INDIVIDUAL|VARIABLE|P0289058009|1|0|1.0|INDIVIDUAL|VARIABLE|P0292133004|1|0|1.0,[1070],0.0016551572063205223,1,0.0,0.44330111265762207
113,35545956,PROMOCIÓN INDIVIDUAL|FIJO|200046326|1|1|1.0,[1133],0.001379310344827586,1,0.0,0.07347870182555782
114,35545956,PROMOCIÓN INDIVIDUAL|FIJO|200051355|1|1|1.0,[1134],0.001379310344827586,1,0.0,0.07347870182555782
115,35545956,PROMOCIÓN INDIVIDUAL|VARIABLE|200035113|1|0|1.0|PROMOCIÓN INDIVIDUAL|VARIABLE|200060588|1|0|1.0,"[950, 950]",0.002012072434607646,1,0.0,0.9218102734051368
116,35545956,PROMOCIÓN INDIVIDUAL|VARIABLE|200058967|1|0|1.0|PROMOCIÓN INDIVIDUAL|VARIABLE|200060588|1|0|1.0,"[1005, 1005]",0.0017211703958691911,1,0.0,0.5318036853295534
117,35545956,PROMOCIÓN INDIVIDUAL|VARIABLE|200063985|1|0|1.0,[810],0.0018796992481203006,1,0.0,0.7443401702786374
118,35545956,SET FIJO|FIJO|200011773|0|0|1.0|SET FIJO|FIJO|200106274|0|0|1.0|VOLUMEN|VARIABLE|P0210133000|1|0|2.0|VOLUMEN|VARIABLE|P0210133000|1|0|2.0,"[1012, 1012]",0.0016251111918183876,1,0.0,0.4030190175163686
119,35545956,SET FIJO|FIJO|200097894|0|0|1.0|SET FIJO|FIJO|200100855|1|0|1.0,"[3278, 3278]",0.0014577259475218659,1,0.0,0.17860894357743096
120,35545956,SET VARIABLE|FIJO|P0132056004|0|0|1.0|SET VARIABLE|FIJO|P0132053000|0|0|1.0|SET VARIABLE|FIJO|P0132053000|0|0|1.0|SET VARIABLE|VARIABLE|P0132131001|0|0|1.0|SET VARIABLE|FIJO|200099469|1|0|1.0|SET VARIABLE|VARIABLE|P0132131001|0|0|1.0,"[1152, 1152, 1152, 1152, 1152, 1152]",0.0017211703958691911,1,0.0,0.5318036853295534
