CODPAIS,ANIOCAMPANA,CODEBELISTA,CODVENTA,CODPRODUCTOSAP,ID_OFERTA,COD_CATALOGO,ID_MACROESTRATEGIA,ID_TIPO_SUBESTRATEGIA,DES_TIPO_SUBESTRATEGIA,DES_TIPO_ESTRATEGIA,ID_TIPO_GRUPO,ID_GRUPO,DES_TIPO_GRUPO,ID_SUB_GRUPO,NUM_PAGINA,PRECIO_OFERTA,ES_GRATIS,ES_PADRE,ES_GRUPO_PADRE,FACTOR_CUADRE,FACTOR_REPETICION,COD_TIPO_OFERTA,COD_TIPO_PROFIT,ID_SUBESTRATEGIA,CODCUC,FECHAPROCESO,COMPOSITE_PRIMARY_KEY
PE,202313,35545956,37994,400095678,1232,26,1497,1,INDIVIDUAL,INDIVIDUAL,1,419309,FIJO,419309,0,0,1,1,1,1,1,57,6,1129,XXXXXXXXX,2023-08-21,1|1|1|1|1|XXXXXXXXX|
PE,202305,50180387,122615,210100409,4027,45,1666,2,SET FIJO,SET,1,382525,FIJO,382525,1,15.9,0,0,1,1,1,201,1,3140,210066158,2023-03-21,2|1|1|0|0|210066158|
PE,202302,49389205,19265,200110649,722,13,1165,1,INDIVIDUAL,INDIVIDUAL,1,365383,FIJO,365383,40,19.9,0,1,1,1,1,300,1,695,P0292090005,2023-01-20,1|1|1|0|1|P0292090005|
PE,202303,50020096,39601,200103327,377,4,185,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369048,FIJO,369048,228,0,1,0,1,1,1,50,1,337,200103327,2023-01-31,991|1|1|1|0|200103327|
PE,202301,50020096,154318,210095652,3946,45,1376,993,993,OTRO,2,364010,VARIABLE,364010,1,16.75,0,1,1,2,1,203,1,3485,P0132056004,2022-12-17,993|2|1|0|1|P0132056004|
PE,202304,10961556,129611,200104391,3334,45,197,2,SET FIJO,SET,1,377110,FIJO,377110,1,16,0,1,1,1,1,201,1,2843,200050981,2023-03-03,2|1|1|0|1|200050981|
PE,202302,50073300,9308,200101610,342,9,506,1,INDIVIDUAL,INDIVIDUAL,1,364986,FIJO,364986,53,95,0,1,1,1,1,300,1,322,200101610,2023-01-20,1|1|1|0|1|200101610|
PE,202301,20541199,35923,200108408,1196,24,121,999,VOLUMEN,VOLUMEN,1,361113,FIJO,361113,17,23.94,0,1,1,1,3,425,1,1120,200011773,2022-12-26,999|1|3|0|1|200011773|
PE,202304,49389205,128211,200108654,3844,45,757,993,993,OTRO,2,377679,VARIABLE,377679,1,0,1,0,0,1,1,409,1,3353,P0210065001,2023-03-06,993|2|1|1|0|P0210065001|
PE,202302,49389205,39697,400097349,1244,26,1275,1,INDIVIDUAL,INDIVIDUAL,1,365954,FIJO,365954,0,0,1,1,1,1,1,57,6,1147,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202302,10961556,39697,400097349,1244,26,1275,1,INDIVIDUAL,INDIVIDUAL,1,365954,FIJO,365954,0,0,1,1,1,1,1,57,6,1147,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202305,50020096,123227,210099119,3918,45,1288,1,INDIVIDUAL,INDIVIDUAL,1,382407,FIJO,382407,1,34.9,0,1,1,1,1,201,1,3031,XXXXXXXXX,2023-03-17,1|1|1|0|1|XXXXXXXXX|
PE,202305,50379884,4745,200106556,1401,10,505,1,INDIVIDUAL,INDIVIDUAL,1,379178,FIJO,379178,24,17.9,0,1,1,1,1,300,1,952,200054026,2023-03-27,1|1|1|0|1|200054026|
PE,202301,10961556,35790,200103020,1155,24,129,999,VOLUMEN,VOLUMEN,2,361072,VARIABLE,361072,21,15.9,0,1,1,1,1,422,1,1110,200045540,2022-12-27,999|2|1|0|1|200045540|
PE,202302,49389205,40129,400097359,1338,26,1277,1,INDIVIDUAL,INDIVIDUAL,1,366066,FIJO,366066,0,0,1,1,1,1,1,57,6,1241,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202306,45871533,38235,200101406,1632,24,533,2,SET FIJO,SET,1,385207,FIJO,385207,12,33.74,0,1,1,1,1,412,1,1213,200101406,2023-04-10,2|1|1|0|1|200101406|
PE,202308,45871533,35525,210099978,1330,13,885,999,VOLUMEN,VOLUMEN,2,396331,VARIABLE,396331,42,32.9,0,1,1,1,2,320,1,1271,210092742,2023-05-22,999|2|2|0|1|210092742|
PE,202301,10961556,35809,200103441,1154,24,168,999,VOLUMEN,VOLUMEN,2,361071,VARIABLE,361071,21,7.38,0,1,1,1,5,422,1,1109,200098820,2022-12-27,999|2|5|0|1|200098820|
PE,202305,50180387,7689,200100866,1788,13,648,1,INDIVIDUAL,INDIVIDUAL,1,379682,FIJO,379682,149,69.9,0,1,1,1,1,303,1,1336,200088336,2023-03-21,1|1|1|0|1|200088336|
PE,202305,35545956,7689,200100866,1788,13,648,1,INDIVIDUAL,INDIVIDUAL,1,379682,FIJO,379682,149,69.9,0,1,1,1,1,303,1,1336,200088336,2023-03-08,1|1|1|0|1|200088336|
PE,202305,45871533,35396,200107850,1953,24,1186,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,379928,FIJO,379928,22,64.9,0,1,1,1,1,401,1,1495,210097810,2023-03-20,991|1|1|0|1|210097810|
PE,202305,45871533,35646,200102430,2027,24,437,999,VOLUMEN,VOLUMEN,1,380053,FIJO,380053,4,20,0,1,1,1,1,425,1,1515,200058349,2023-03-20,999|1|1|0|1|200058349|
PE,202305,43985620,35646,200102430,2027,24,437,999,VOLUMEN,VOLUMEN,1,380053,FIJO,380053,4,20,0,1,1,1,1,425,1,1515,200058349,2023-03-14,999|1|1|0|1|200058349|
PE,202314,35545956,37794,200106852,1699,26,221,1,INDIVIDUAL,INDIVIDUAL,1,423681,FIJO,423681,0,0,1,1,1,1,1,89,6,1426,200051249,2023-09-04,1|1|1|1|1|200051249|
PE,202312,35545956,39386,400095731,1344,26,1632,1,INDIVIDUAL,INDIVIDUAL,1,415072,FIJO,415072,0,0,1,1,1,1,1,57,6,1220,XXXXXXXXX,2023-07-31,1|1|1|1|1|XXXXXXXXX|
PE,202305,50379884,1595,210098470,1525,10,1589,1,INDIVIDUAL,INDIVIDUAL,2,379314,VARIABLE,379314,28,15.9,0,1,1,1,1,300,1,1076,P0197132000,2023-03-27,1|2|1|0|1|P0197132000|
PE,202303,35545956,40448,400097509,1394,26,1769,1,INDIVIDUAL,INDIVIDUAL,1,370239,FIJO,370239,0,0,1,1,1,1,1,57,6,1271,XXXXXXXXX,2023-01-24,1|1|1|1|1|XXXXXXXXX|
PE,202303,43985620,40448,400097509,1394,26,1769,1,INDIVIDUAL,INDIVIDUAL,1,370239,FIJO,370239,0,0,1,1,1,1,1,57,6,1271,XXXXXXXXX,2023-01-31,1|1|1|1|1|XXXXXXXXX|
PE,202308,50379884,75327,400097909,1599,26,1786,1,INDIVIDUAL,INDIVIDUAL,1,396686,FIJO,396686,0,0,1,1,1,1,1,57,6,1461,XXXXXXXXX,2023-06-01,1|1|1|1|1|XXXXXXXXX|
PE,202308,35545956,75327,400097909,1599,26,1786,1,INDIVIDUAL,INDIVIDUAL,1,396686,FIJO,396686,0,0,1,1,1,1,1,57,6,1461,XXXXXXXXX,2023-05-08,1|1|1|1|1|XXXXXXXXX|
PE,202308,50020096,75327,400097909,1599,26,1786,1,INDIVIDUAL,INDIVIDUAL,1,396686,FIJO,396686,0,0,1,1,1,1,1,57,6,1461,XXXXXXXXX,2023-05-24,1|1|1|1|1|XXXXXXXXX|
PE,202308,45871533,75327,400097909,1599,26,1786,1,INDIVIDUAL,INDIVIDUAL,1,396686,FIJO,396686,0,0,1,1,1,1,1,57,6,1461,XXXXXXXXX,2023-05-22,1|1|1|1|1|XXXXXXXXX|
PE,202302,10961556,120392,200111995,3283,45,1061,3,SET VARIABLE,SET,1,368045,FIJO,368045,1,12.49,0,0,0,1,1,201,1,2831,P0216059001,2023-01-20,3|1|1|0|0|P0216059001|
PE,202307,50379884,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-05-13,1|1|1|1|1|XXXXXXXXX|
PE,202307,50180387,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-05-02,1|1|1|1|1|XXXXXXXXX|
PE,202307,50020096,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-04-26,1|1|1|1|1|XXXXXXXXX|
PE,202307,45871533,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-05-04,1|1|1|1|1|XXXXXXXXX|
PE,202307,35545956,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-04-19,1|1|1|1|1|XXXXXXXXX|
PE,202307,49946996,38882,400095690,1547,26,2148,1,INDIVIDUAL,INDIVIDUAL,1,391389,FIJO,391389,0,0,1,1,1,1,1,57,6,1411,XXXXXXXXX,2023-04-29,1|1|1|1|1|XXXXXXXXX|
PE,202303,50073300,40440,200106852,252,1,272,2,SET FIJO,SET,1,368888,FIJO,368888,13,14.9,0,0,1,1,1,425,1,217,200051249,2023-02-13,2|1|1|0|0|200051249|
PE,202301,50020096,38864,200105017,161,1,194,2,SET FIJO,SET,1,359975,FIJO,359975,2,10,0,0,1,1,1,425,1,147,200063985,2022-12-17,2|1|1|0|0|200063985|
PE,202306,45871533,38395,200108768,1757,24,348,999,VOLUMEN,VOLUMEN,1,385369,FIJO,385369,22,23.9,0,1,1,1,1,422,1,1287,200084785,2023-04-10,999|1|1|0|1|200084785|
PE,202306,45871533,38343,200106446,1690,24,1754,999,VOLUMEN,VOLUMEN,2,385274,VARIABLE,385274,23,19.9,0,1,1,1,1,422,1,1269,P0210133000,2023-04-10,999|2|1|0|1|P0210133000|
PE,202303,50180387,39649,400096761,390,4,1800,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,369068,FIJO,369068,252,0,1,0,1,1,1,57,6,350,XXXXXXXXX,2023-02-10,991|1|1|1|0|XXXXXXXXX|
PE,202303,50073300,40430,200099047,252,1,272,2,SET FIJO,SET,1,368888,FIJO,368888,13,15,0,0,1,1,1,425,1,217,200012014,2023-02-13,2|1|1|0|0|200012014|
PE,202308,45871533,103376,200108408,3681,45,123,2,SET FIJO,SET,1,398772,FIJO,398772,1,28.33,0,1,1,1,1,411,1,3533,200011773,2023-05-22,2|1|1|0|1|200011773|
PE,202305,49946996,35661,200103354,2019,24,886,999,VOLUMEN,VOLUMEN,2,380041,VARIABLE,380041,11,25.9,0,1,1,1,1,423,1,1513,P0292082007,2023-03-21,999|2|1|0|1|P0292082007|
PE,202305,10961556,9669,200102282,1601,13,1598,1,INDIVIDUAL,INDIVIDUAL,1,379434,FIJO,379434,49,20.9,0,1,1,1,1,300,1,1149,P0210060001,2023-03-29,1|1|1|0|1|P0210060001|
PE,202305,43985620,121821,200082678,4172,45,559,3,SET VARIABLE,SET,2,382744,VARIABLE,382744,1,13.06,0,0,0,1,1,201,1,3285,200056740,2023-03-14,3|2|1|0|0|200056740|
PE,202308,45871533,7783,200100926,1251,13,141,1,INDIVIDUAL,INDIVIDUAL,1,396242,FIJO,396242,150,39.9,0,1,1,1,1,300,1,1195,200029044,2023-05-22,1|1|1|0|1|200029044|
PE,202305,43985620,605,200103919,1520,10,1556,1,INDIVIDUAL,INDIVIDUAL,2,379306,VARIABLE,379306,14,18.9,0,1,1,1,1,300,1,1071,P0132053000,2023-03-14,1|2|1|0|1|P0132053000|
PE,202309,50379884,159485,200112748,4274,45,1307,999,VOLUMEN,VOLUMEN,1,405371,FIJO,405371,1,13.1,0,0,1,1,1,429,1,3574,P0210060001,2023-06-20,999|1|1|0|0|P0210060001|
PE,202314,35545956,37773,400098617,1681,26,1611,1,INDIVIDUAL,INDIVIDUAL,1,423661,FIJO,423661,0,0,1,1,1,1,1,57,6,1408,XXXXXXXXX,2023-09-04,1|1|1|1|1|XXXXXXXXX|
PE,202301,50020096,38835,200086399,161,1,194,2,SET FIJO,SET,1,359975,FIJO,359975,2,29.9,0,1,1,1,1,425,1,147,200050979,2022-12-17,2|1|1|0|1|200050979|
PE,202303,10961556,40615,200105079,262,1,305,2,SET FIJO,SET,1,368898,FIJO,368898,201,17.71,0,0,1,1,1,32,1,227,200105079,2023-02-10,2|1|1|0|0|200105079|
PE,202301,50180387,39571,400095702,1285,26,1681,1,INDIVIDUAL,INDIVIDUAL,1,361221,FIJO,361221,0,0,1,1,1,1,1,57,6,1176,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,43985620,39571,400095702,1285,26,1681,1,INDIVIDUAL,INDIVIDUAL,1,361221,FIJO,361221,0,0,1,1,1,1,1,57,6,1176,XXXXXXXXX,2022-12-20,1|1|1|1|1|XXXXXXXXX|
PE,202301,49389205,39571,400095702,1285,26,1681,1,INDIVIDUAL,INDIVIDUAL,1,361221,FIJO,361221,0,0,1,1,1,1,1,57,6,1176,XXXXXXXXX,2022-12-30,1|1|1|1|1|XXXXXXXXX|
PE,202301,10961556,39571,400095702,1285,26,1681,1,INDIVIDUAL,INDIVIDUAL,1,361221,FIJO,361221,0,0,1,1,1,1,1,57,6,1176,XXXXXXXXX,2022-12-27,1|1|1|1|1|XXXXXXXXX|
PE,202301,50073300,38777,400096761,346,4,1670,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360193,FIJO,360193,252,0,1,0,1,1,1,57,6,327,XXXXXXXXX,2022-12-28,991|1|1|1|0|XXXXXXXXX|
PE,202303,43985620,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-01-31,1|1|1|1|1|XXXXXXXXX|
PE,202303,50180387,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-10,1|1|1|1|1|XXXXXXXXX|
PE,202303,50073300,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-13,1|1|1|1|1|XXXXXXXXX|
PE,202303,20541199,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-13,1|1|1|1|1|XXXXXXXXX|
PE,202303,45871533,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-09,1|1|1|1|1|XXXXXXXXX|
PE,202303,50020096,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-01-31,1|1|1|1|1|XXXXXXXXX|
PE,202303,49946996,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-09,1|1|1|1|1|XXXXXXXXX|
PE,202303,10961556,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-10,1|1|1|1|1|XXXXXXXXX|
PE,202303,49389205,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-02-10,1|1|1|1|1|XXXXXXXXX|
PE,202303,35545956,40350,400095686,1355,26,1788,1,INDIVIDUAL,INDIVIDUAL,1,370184,FIJO,370184,0,0,1,1,1,1,1,57,6,1232,XXXXXXXXX,2023-01-24,1|1|1|1|1|XXXXXXXXX|
PE,202302,50020096,120288,200098788,3514,45,233,993,993,OTRO,2,368326,VARIABLE,368326,1,14.95,0,1,1,2,1,425,1,3062,200058729,2023-01-10,993|2|1|0|1|200058729|
PE,202309,50379884,39410,400095710,1315,26,1511,1,INDIVIDUAL,INDIVIDUAL,1,401813,FIJO,401813,0,0,1,1,1,1,1,57,6,1173,XXXXXXXXX,2023-06-20,1|1|1|1|1|XXXXXXXXX|
PE,202309,35545956,39410,400095710,1315,26,1511,1,INDIVIDUAL,INDIVIDUAL,1,401813,FIJO,401813,0,0,1,1,1,1,1,57,6,1173,XXXXXXXXX,2023-05-29,1|1|1|1|1|XXXXXXXXX|
PE,202306,50379884,41747,400097713,1797,26,2089,1,INDIVIDUAL,INDIVIDUAL,1,385427,FIJO,385427,0,0,1,1,1,1,1,57,6,1311,XXXXXXXXX,2023-04-20,1|1|1|1|1|XXXXXXXXX|
PE,202307,50379884,10505,200103025,23,4,14,999,VOLUMEN,VOLUMEN,2,390227,VARIABLE,390227,132,29.9,0,1,1,1,1,303,1,22,200039966,2023-05-13,999|2|1|0|1|200039966|
PE,202307,49946996,1027,200100408,23,4,14,999,VOLUMEN,VOLUMEN,2,390227,VARIABLE,390227,93,24.9,0,1,1,1,1,300,1,22,200100408,2023-04-29,999|2|1|0|1|200100408|
PE,202306,45871533,4846,200095377,2232,35,295,1,INDIVIDUAL,INDIVIDUAL,1,385870,FIJO,385870,142,4.9,0,1,1,1,1,45,2,1746,200069876,2023-04-10,1|1|1|0|1|200069876|
PE,202306,10961556,4846,200095377,2232,35,295,1,INDIVIDUAL,INDIVIDUAL,1,385870,FIJO,385870,142,4.9,0,1,1,1,1,45,2,1746,200069876,2023-04-22,1|1|1|0|1|200069876|
PE,202305,43985620,121617,200095158,4550,45,461,993,993,OTRO,2,383191,VARIABLE,383191,1,5.1,0,1,1,7,1,422,1,3663,200056121,2023-03-14,993|2|1|0|1|200056121|
PE,202307,45871533,2644,200104938,23,4,14,999,VOLUMEN,VOLUMEN,2,390227,VARIABLE,390227,95,18.9,0,1,1,1,1,300,1,22,200092361,2023-05-04,999|2|1|0|1|200092361|
PE,202301,50073300,35997,210096235,1145,24,1424,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,1,361051,FIJO,361051,19,0,1,1,1,1,1,429,1,1104,P0210136000,2022-12-28,5|1|1|1|1|P0210136000|
PE,202307,50379884,19031,200092913,619,9,1870,1,INDIVIDUAL,INDIVIDUAL,2,390396,VARIABLE,390396,98,26,0,1,1,1,1,300,1,583,P0280083009,2023-05-13,1|2|1|0|1|P0280083009|
PE,202305,43985620,121811,200039855,4569,45,408,993,993,OTRO,2,383213,VARIABLE,383213,1,26.6,0,1,1,3,1,201,1,3682,200039855,2023-03-14,993|2|1|0|1|200039855|
PE,202304,50073300,38210,210102098,1100,24,675,2,SET FIJO,SET,1,374806,FIJO,374806,14,45,0,0,1,1,1,26,1,1040,XXXXXXXXX,2023-03-11,2|1|1|0|0|XXXXXXXXX|
PE,202304,45871533,38210,210102098,1100,24,675,2,SET FIJO,SET,1,374806,FIJO,374806,14,45,0,0,1,1,1,26,1,1040,XXXXXXXXX,2023-02-28,2|1|1|0|0|XXXXXXXXX|
PE,202301,43985620,18656,210086712,921,13,759,1,INDIVIDUAL,INDIVIDUAL,1,360794,FIJO,360794,127,18.9,0,1,1,1,1,300,1,889,210086712,2022-12-20,1|1|1|0|1|210086712|
PE,202305,43985620,121594,200108674,4550,45,461,993,993,OTRO,2,383191,VARIABLE,383191,1,5.1,0,1,1,7,1,422,1,3663,200059112,2023-03-14,993|2|1|0|1|200059112|
PE,202302,50073300,5781,200106594,655,10,1105,1,INDIVIDUAL,INDIVIDUAL,2,365308,VARIABLE,365308,31,16.9,0,1,1,1,1,300,1,630,P0216057002,2023-01-20,1|2|1|0|1|P0216057002|
PE,202307,49946996,632,200103923,833,10,1784,1,INDIVIDUAL,INDIVIDUAL,2,390618,VARIABLE,390618,21,17.9,0,1,1,1,1,300,1,795,P0132053000,2023-04-29,1|2|1|0|1|P0132053000|
PE,202302,50073300,599,200103918,644,10,1044,1,INDIVIDUAL,INDIVIDUAL,2,365297,VARIABLE,365297,6,15.9,0,1,1,1,1,303,1,619,P0132053000,2023-01-20,1|2|1|0|1|P0132053000|
PE,202305,45871533,121798,210100407,4567,45,1034,993,993,OTRO,2,383211,VARIABLE,383211,1,19.95,0,1,1,2,1,422,1,3680,210047500,2023-03-20,993|2|1|0|1|210047500|
PE,202302,50020096,104012,200103027,3112,45,132,2,SET FIJO,SET,1,367851,FIJO,367851,1,16.1,0,0,1,1,1,201,1,2660,200095771,2023-01-10,2|1|1|0|0|200095771|
PE,202304,49946996,5656,210098524,704,10,1452,1,INDIVIDUAL,INDIVIDUAL,2,374388,VARIABLE,374388,34,15.9,0,1,1,1,1,300,1,653,P0197106006,2023-02-28,1|2|1|0|1|P0197106006|
PE,202307,50379884,2119,200106448,23,4,14,999,VOLUMEN,VOLUMEN,2,390227,VARIABLE,390227,1,19.9,0,1,1,1,1,424,1,22,P0210133000,2023-05-13,999|2|1|0|1|P0210133000|
PE,202301,10961556,35351,200107824,527,9,618,2,SET FIJO,SET,1,360374,FIJO,360374,23,22.5,0,1,1,1,1,310,1,505,200107824,2022-12-27,2|1|1|0|1|200107824|
PE,202303,43985620,15557,200107369,750,10,1523,1,INDIVIDUAL,INDIVIDUAL,2,369483,VARIABLE,369483,56,13.9,0,1,1,1,1,300,1,709,P0216057005,2023-01-31,1|2|1|0|1|P0216057005|
PE,202305,45871533,41100,200109206,3001,35,947,1,INDIVIDUAL,INDIVIDUAL,1,381057,FIJO,381057,10,4.9,0,1,1,1,1,126,4,2474,200109206,2023-03-20,1|1|1|0|1|200109206|
PE,202310,35545956,9861,210095652,593,10,1335,1,INDIVIDUAL,INDIVIDUAL,1,405907,FIJO,405907,8,19.9,0,1,1,1,1,300,1,561,P0132056004,2023-06-19,1|1|1|0|1|P0132056004|
PE,202304,50073300,38514,200101110,1110,24,315,2,SET FIJO,SET,1,374816,FIJO,374816,26,38.85,0,1,1,1,1,411,1,1050,200082170,2023-03-11,2|1|1|0|1|200082170|
PE,202305,49389205,121801,210095249,4568,45,1034,993,993,OTRO,2,383212,VARIABLE,383212,1,17.45,0,1,1,4,1,422,1,3681,210059944,2023-03-29,993|2|1|0|1|210059944|
PE,202301,43985620,35777,200102430,1124,24,235,2,SET FIJO,SET,1,361027,FIJO,361027,14,65.53,0,1,1,1,1,412,1,1083,200058349,2022-12-20,2|1|1|0|1|200058349|
PE,202302,50180387,9437,200102107,644,10,1044,1,INDIVIDUAL,INDIVIDUAL,2,365297,VARIABLE,365297,6,15.9,0,1,1,1,1,303,1,619,P0132053000,2023-01-17,1|2|1|0|1|P0132053000|
PE,202303,49389205,15764,200107824,509,9,688,1,INDIVIDUAL,INDIVIDUAL,1,369205,FIJO,369205,90,23,0,1,1,1,1,300,1,469,200107824,2023-02-10,1|1|1|0|1|200107824|
PE,202304,50020096,16353,200108507,92,13,71,1,INDIVIDUAL,INDIVIDUAL,1,374597,FIJO,374597,106,14.9,0,1,1,1,1,300,1,84,200080259,2023-02-21,1|1|1|0|1|200080259|
PE,202302,50180387,35262,210100298,979,13,95,2,SET FIJO,SET,1,365647,FIJO,365647,27,0,1,0,1,1,1,34,1,952,XXXXXXXXX,2023-01-17,2|1|1|1|0|XXXXXXXXX|
PE,202307,50379884,2119,200106448,1185,13,1834,1,INDIVIDUAL,INDIVIDUAL,2,390983,VARIABLE,390983,42,19.9,0,1,1,1,1,300,1,1147,P0210133000,2023-05-13,1|2|1|0|1|P0210133000|
PE,202307,50073300,42481,200107627,53,4,92,1,INDIVIDUAL,INDIVIDUAL,1,390152,FIJO,390152,61,0,1,1,1,1,1,409,1,42,P0280083000,2023-05-13,1|1|1|1|1|P0280083000|
PE,202301,50073300,9680,200102291,1001,13,1409,1,INDIVIDUAL,INDIVIDUAL,2,360877,VARIABLE,360877,10,47.9,0,1,1,1,1,300,1,969,P0210055000,2022-12-28,1|2|1|0|1|P0210055000|
PE,202306,50180387,37813,210102062,1079,10,2010,1,INDIVIDUAL,INDIVIDUAL,1,384605,FIJO,384605,88,94.9,0,1,1,1,1,4,1,672,XXXXXXXXX,2023-04-11,1|1|1|0|1|XXXXXXXXX|
PE,202311,35545956,6949,200106651,1070,13,1367,1,INDIVIDUAL,INDIVIDUAL,2,410519,VARIABLE,410519,50,16.9,0,1,1,1,1,300,1,883,P0292133004,2023-07-17,1|2|1|0|1|P0292133004|
PE,202303,43985620,10507,200103027,995,13,503,1,INDIVIDUAL,INDIVIDUAL,1,369742,FIJO,369742,147,29.9,0,1,1,1,1,322,1,951,200095771,2023-01-31,1|1|1|0|1|200095771|
PE,202305,50379884,4745,200106556,108,10,88,1,INDIVIDUAL,INDIVIDUAL,1,379132,FIJO,379132,26,17.9,0,1,1,1,1,300,1,101,200054026,2023-03-27,1|1|1|0|1|200054026|
PE,202307,50180387,103314,200101424,4469,45,248,999,VOLUMEN,VOLUMEN,1,394408,FIJO,394408,1,44.97,0,1,1,1,1,203,1,4148,200101424,2023-05-02,999|1|1|0|1|200101424|
PE,202302,49389205,35272,210100298,992,13,213,2,SET FIJO,SET,1,365661,FIJO,365661,147,0,1,0,1,1,1,34,1,965,XXXXXXXXX,2023-01-20,2|1|1|1|0|XXXXXXXXX|
PE,202302,35545956,37963,200109537,1150,24,143,999,VOLUMEN,VOLUMEN,2,365858,VARIABLE,365858,19,7.38,0,1,1,1,5,422,1,1105,200043496,2023-01-05,999|2|5|0|1|200043496|
PE,202308,50020096,18722,200110090,710,9,806,1,INDIVIDUAL,INDIVIDUAL,1,395654,FIJO,395654,85,29,0,1,1,1,1,301,1,662,200110090,2023-05-24,1|1|1|0|1|200110090|
PE,202301,50020096,35453,210099653,638,10,1252,1,INDIVIDUAL,INDIVIDUAL,1,360494,FIJO,360494,74,62.9,0,1,1,1,1,17,1,611,XXXXXXXXX,2022-12-17,1|1|1|0|1|XXXXXXXXX|
PE,202303,49946996,37961,200113792,754,10,740,2,SET FIJO,SET,1,369487,FIJO,369487,4,16.82,0,0,1,1,1,319,1,713,P0132053000,2023-02-09,2|1|1|0|0|P0132053000|
PE,202302,50180387,35142,200106312,998,13,471,2,SET FIJO,SET,1,365667,FIJO,365667,18,24.81,0,0,1,1,1,319,1,971,200106312,2023-01-17,2|1|1|0|0|200106312|
PE,202302,50180387,39687,400095685,1234,26,1292,1,INDIVIDUAL,INDIVIDUAL,1,365942,FIJO,365942,0,0,1,1,1,1,1,57,6,1137,XXXXXXXXX,2023-01-17,1|1|1|1|1|XXXXXXXXX|
PE,202302,20541199,39687,400095685,1234,26,1292,1,INDIVIDUAL,INDIVIDUAL,1,365942,FIJO,365942,0,0,1,1,1,1,1,57,6,1137,XXXXXXXXX,2023-01-26,1|1|1|1|1|XXXXXXXXX|
PE,202302,50020096,39687,400095685,1234,26,1292,1,INDIVIDUAL,INDIVIDUAL,1,365942,FIJO,365942,0,0,1,1,1,1,1,57,6,1137,XXXXXXXXX,2023-01-10,1|1|1|1|1|XXXXXXXXX|
PE,202302,10961556,39687,400095685,1234,26,1292,1,INDIVIDUAL,INDIVIDUAL,1,365942,FIJO,365942,0,0,1,1,1,1,1,57,6,1137,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
