CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
43364677,200115759,TRATAMIENTO FACIAL,LBEL,41.51,8/29/2024
51893042,200086399,FRAGANCIAS,LBEL,31,8/29/2024
50852121,200109192,MAQUILLAJE,LBEL,30,8/29/2024
52508800,210106168,COMPLEMENTOS,CYZONE,52.9,8/29/2024
34978506,200101074,MAQUILLAJE,CYZONE,7,8/29/2024
50852121,200105982,MAQUILLAJE,LBEL,17,8/29/2024
51893042,200106657,MAQUILLAJE,ESIKA,19.9,8/29/2024
34978506,200072913,FRAGANCIAS,ESIKA,9.25,8/29/2024
51056906,200106604,MAQUILLAJE,CYZONE,9.51,8/29/2024
33740395,200115300,TRATAMIENTO FACIAL,ESIKA,28.9,8/29/2024
34978506,200106378,FRAGANCIAS,CYZONE,13.71,8/29/2024
33740395,200103026,CUIDADO PERSONAL,ESIKA,19.9,8/29/2024
52142881,210098154,RELOJES,ESIKA,54.9,8/29/2024
33529260,200115013,MAQUILLAJE,ESIKA,23.9,8/29/2024
43364677,200095170,CUIDADO PERSONAL,ESIKA,6.95,8/29/2024
51056906,200105079,FRAGANCIAS,CYZONE,15.3,8/29/2024
51893042,200105011,FRAGANCIAS,CYZONE,27.9,8/29/2024
51893042,200115451,CUIDADO PERSONAL,ESIKA,18.3,8/29/2024
51254023,210096002,HOGAR,CYZONE,29.9,8/29/2024
52508800,200106440,MAQUILLAJE,ESIKA,19.9,8/29/2024
51056906,200113548,FRAGANCIAS,ESIKA,60.9,8/29/2024
51056906,200108752,CUIDADO PERSONAL,ESIKA,24.9,8/29/2024
51056906,200113781,FRAGANCIAS,CYZONE,15.3,8/29/2024
51254023,210105401,COMPLEMENTOS,CYZONE,29.9,8/29/2024
51893042,200099686,FRAGANCIAS,CYZONE,15.98,8/29/2024
33740395,200103025,CUIDADO PERSONAL,ESIKA,24.97,8/7/2024
52047269,200113633,FRAGANCIAS,LBEL,49.9,8/7/2024
52047269,210105387,COMPLEMENTOS,CYZONE,24.9,8/7/2024
52047269,200114191,MAQUILLAJE,CYZONE,12.9,8/7/2024
52567297,210100407,CUIDADO PERSONAL,CYZONE,14.49,8/7/2024
52047269,200114200,MAQUILLAJE,CYZONE,12.9,8/7/2024
43364677,200095158,CUIDADO PERSONAL,ESIKA,6.95,8/29/2024
43364677,200091235,MUESTRAS COSMETICOS,LBEL,1.9,8/29/2024
42829803,200113633,FRAGANCIAS,LBEL,85.57,8/29/2024
48341519,200113943,MAQUILLAJE,ESIKA,23.9,8/29/2024
52142881,200089509,FRAGANCIAS,ESIKA,44.9,8/29/2024
51254023,200103452,CUIDADO PERSONAL,LBEL,15,8/29/2024
51893042,200095465,CUIDADO PERSONAL,ESIKA,7.38,8/29/2024
48341519,200082674,FRAGANCIAS,ESIKA,9.25,8/29/2024
48341519,200114817,TRATAMIENTO FACIAL,CYZONE,8.9,8/29/2024
52508800,200111184,TRATAMIENTO CORPORAL,ESIKA,29.9,8/29/2024
51893042,200095170,CUIDADO PERSONAL,ESIKA,7.38,8/29/2024
52142881,200103442,CUIDADO PERSONAL,ESIKA,7.38,8/29/2024
51254023,200113781,FRAGANCIAS,CYZONE,15.3,8/29/2024
51056906,210106618,BIJOUTERIE,ESIKA,34.9,8/29/2024
51254023,210097030,CUIDADO PERSONAL,LBEL,10,8/29/2024
51893042,210107518,BIJOUTERIE,ESIKA,39.9,8/29/2024
52508800,200098757,TRATAMIENTO CORPORAL,ESIKA,20.9,8/29/2024
51056906,200112748,MAQUILLAJE,ESIKA,6,8/29/2024
51893042,200094937,FRAGANCIAS,CYZONE,15.98,8/29/2024
51893042,200095570,CUIDADO PERSONAL,ESIKA,7.38,8/29/2024
51356535,200116440,TRATAMIENTO CORPORAL,ESIKA,16.6,8/29/2024
52508800,200095666,CUIDADO PERSONAL,CYZONE,7.6,8/29/2024
45325695,210104378,MAQUILLAJE,CYZONE,41.9,8/20/2024
52046947,200114911,FRAGANCIAS,CYZONE,59.9,8/20/2024
34766592,200106446,MAQUILLAJE,ESIKA,13.9,8/20/2024
52046947,200100855,TRATAMIENTO FACIAL,CYZONE,35.9,8/20/2024
52559936,200115278,TRATAMIENTO FACIAL,ESIKA,29.9,8/20/2024
45325695,200115274,MAQUILLAJE,CYZONE,23.34,8/20/2024
48433154,200114053,MAQUILLAJE,CYZONE,13.36,8/20/2024
52559936,200099047,FRAGANCIAS,ESIKA,25.9,8/20/2024
52559936,210101749,MAQUILLAJE,ESIKA,21.9,8/20/2024
51940229,200112473,FRAGANCIAS,LBEL,46.9,8/19/2024
51940229,200111279,FRAGANCIAS,LBEL,39.9,8/19/2024
47499070,200082687,CUIDADO PERSONAL,ESIKA,17.9,8/19/2024
47499070,200106284,FRAGANCIAS,ESIKA,49.9,8/19/2024
51940229,200106852,FRAGANCIAS,LBEL,44.96,8/19/2024
51940229,200098519,FRAGANCIAS,ESIKA,44.9,8/19/2024
47499070,210102496,PROMOCION USUARIOS,ESIKA,32.9,8/19/2024
47499070,200113301,MAQUILLAJE,ESIKA,17.9,8/19/2024
47499070,200114183,MAQUILLAJE,CYZONE,12.47,8/19/2024
47499070,210099769,BIJOUTERIE,ESIKA,39.9,8/19/2024
47499070,200114175,MAQUILLAJE,CYZONE,12.47,8/19/2024
51917480,200112303,FRAGANCIAS,ESIKA,69.9,8/19/2024
52341973,200113201,MAQUILLAJE,LBEL,14.9,8/19/2024
52341973,200093018,MAQUILLAJE,LBEL,39,8/19/2024
52073731,210105311,PROMOCION USUARIOS,LBEL,27,8/19/2024
51940229,200106352,FRAGANCIAS,LBEL,44.9,8/19/2024
47499070,210105776,COMPLEMENTOS,ESIKA,10,8/19/2024
52073731,200115982,FRAGANCIAS,CYZONE,16.76,8/19/2024
52559936,200113781,FRAGANCIAS,CYZONE,15.3,8/20/2024
51917480,210097089,CUIDADO PERSONAL,LBEL,12.9,8/19/2024
47687314,200089168,FRAGANCIAS,CYZONE,34.95,8/19/2024
52385458,210098840,MAQUILLAJE,CYZONE,27.9,8/19/2024
52073731,210101501,PROMOCION USUARIOS,ESIKA,1,8/19/2024
47499070,200082674,FRAGANCIAS,ESIKA,14.9,8/19/2024
52073731,200095430,CUIDADO PERSONAL,CYZONE,12.9,8/19/2024
47499070,200116194,MAQUILLAJE,ESIKA,24.9,8/19/2024
52073731,200108160,FRAGANCIAS,LBEL,27.9,8/19/2024
52073731,200099047,FRAGANCIAS,ESIKA,27.14,8/19/2024
51940229,200111145,FRAGANCIAS,ESIKA,29.9,8/19/2024
51917480,200105017,FRAGANCIAS,CYZONE,15,8/19/2024
52341973,200116286,MAQUILLAJE,LBEL,29.04,8/19/2024
48433154,200082687,CUIDADO PERSONAL,ESIKA,17.9,8/20/2024
48433154,200106441,MAQUILLAJE,ESIKA,9.9,8/20/2024
52559936,200115500,TRATAMIENTO CORPORAL,CYZONE,17.9,8/20/2024
52046947,200112355,CUIDADO PERSONAL,ESIKA,30.9,8/20/2024
48433154,200115540,FRAGANCIAS,CYZONE,24.9,8/20/2024
52559936,200082674,FRAGANCIAS,ESIKA,13.3,8/20/2024
51917480,200100866,FRAGANCIAS,ESIKA,53.9,8/19/2024
52082706,210096499,PROMOCION USUARIOS,ESIKA,37.41,8/19/2024
52341973,210098499,MAQUILLAJE,ESIKA,34.9,8/19/2024
52364329,210104912,COMPLEMENTOS,CYZONE,39.9,8/27/2024
39625989,200103973,CUIDADO PERSONAL,LBEL,13.9,8/27/2024
51347056,210103596,BIJOUTERIE,ESIKA,44.9,8/19/2024
51917480,200105011,FRAGANCIAS,CYZONE,34.9,8/19/2024
45325695,200113201,MAQUILLAJE,LBEL,27,8/20/2024
51356535,200105009,MUESTRAS COSMETICOS,CYZONE,1.9,8/27/2024
47687314,210100816,MAQUILLAJE,ESIKA,32.9,8/19/2024
51356535,200105073,MUESTRAS COSMETICOS,CYZONE,1.9,8/27/2024
51356535,200113548,FRAGANCIAS,ESIKA,36.9,8/27/2024
52364329,210098523,MAQUILLAJE,CYZONE,16.9,8/27/2024
39625989,210105134,BIJOUTERIE,ESIKA,44.9,8/27/2024
47499070,200104873,CUIDADO PERSONAL,ESIKA,16.9,8/19/2024
47687314,200108768,CUIDADO PERSONAL,ESIKA,27.9,8/19/2024
51356535,200105983,MAQUILLAJE,LBEL,9.9,8/27/2024
52046947,200108044,TRATAMIENTO CORPORAL,ESIKA,20.9,8/20/2024
52567297,200099047,FRAGANCIAS,ESIKA,25.9,8/19/2024
52341973,200117726,MAQUILLAJE,LBEL,50.96,8/19/2024
52341973,200095170,CUIDADO PERSONAL,ESIKA,7.6,8/19/2024
51940229,200115279,CUIDADO PERSONAL,LBEL,28.8,8/19/2024
47687314,200109874,FRAGANCIAS,CYZONE,26.5,8/19/2024
51940229,200094217,FRAGANCIAS,ESIKA,48.3,8/19/2024
52181135,210107518,BIJOUTERIE,ESIKA,39.9,8/28/2024
32452310,210103596,BIJOUTERIE,ESIKA,44.9,8/20/2024
51917480,210105237,COMPLEMENTOS,CYZONE,59.9,8/19/2024
45325695,210105418,BIJOUTERIE,CYZONE,24.9,8/20/2024
39625989,200105188,CUIDADO PERSONAL,ESIKA,7.38,8/27/2024
39625989,200108807,CUIDADO PERSONAL,ESIKA,7.38,8/27/2024
32452310,210105065,PROMOCION USUARIOS,ESIKA,18,8/20/2024
48433154,200106604,MAQUILLAJE,CYZONE,11.54,8/20/2024
52121175,210095993,MAQUILLAJE,ESIKA,17.9,8/27/2024
52364329,200117468,MAQUILLAJE,ESIKA,20,8/27/2024
51356535,200115279,CUIDADO PERSONAL,LBEL,26,8/27/2024
51356535,200105017,FRAGANCIAS,CYZONE,15,8/27/2024
44371774,210105894,PROMOCION USUARIOS,ESIKA,27,8/21/2024
52380553,200106304,FRAGANCIAS,ESIKA,20.9,8/30/2024
51356535,200089619,MUESTRAS COSMETICOS,LBEL,1.9,8/27/2024
52380553,200105041,FRAGANCIAS,ESIKA,27.08,8/30/2024
52324548,200082678,FRAGANCIAS,ESIKA,13.3,8/30/2024
52364329,210104911,COMPLEMENTOS,CYZONE,44.9,8/27/2024
51844726,200108807,CUIDADO PERSONAL,ESIKA,7.38,9/5/2024
51844726,210086712,CUIDADO PERSONAL,ESIKA,21.9,9/5/2024
47687314,200072913,FRAGANCIAS,ESIKA,26.9,9/5/2024
45325695,200106295,FRAGANCIAS,ESIKA,74.9,9/5/2024
45325695,200064310,FRAGANCIAS,ESIKA,13.3,9/5/2024
52373875,200104255,FRAGANCIAS,ESIKA,40.55,9/5/2024
52105560,210096241,MAQUILLAJE,ESIKA,17.9,9/5/2024
52373875,200114200,MAQUILLAJE,CYZONE,16.9,9/5/2024
52484251,200114911,FRAGANCIAS,CYZONE,29,9/16/2024
52484251,210103810,VARIOS,ESIKA,54.9,9/16/2024
52181135,200102351,MAQUILLAJE,ESIKA,21.9,9/16/2024
41059117,200095465,CUIDADO PERSONAL,ESIKA,10,9/16/2024
52502403,210105410,BIJOUTERIE,CYZONE,29.9,9/16/2024
52380553,210106560,BIJOUTERIE,ESIKA,54.9,9/16/2024
33740395,200115170,CUIDADO PERSONAL,ESIKA,19.96,9/16/2024
41059117,200088133,FRAGANCIAS,ESIKA,22,9/16/2024
39520125,200099047,FRAGANCIAS,ESIKA,37.9,9/16/2024
52380553,200106161,TRATAMIENTO CORPORAL,CYZONE,21.9,9/16/2024
39520125,200114935,FRAGANCIAS,CYZONE,25,9/16/2024
52380553,200082678,FRAGANCIAS,ESIKA,13.3,9/16/2024
52181135,210106096,BIJOUTERIE,ESIKA,39.9,9/16/2024
52181135,200092313,FRAGANCIAS,LBEL,32.6,9/16/2024
52484251,200064310,FRAGANCIAS,ESIKA,12.5,9/16/2024
51940229,200114187,MAQUILLAJE,CYZONE,9.99,9/18/2024
52415934,210106154,COMPLEMENTOS,CYZONE,42.9,9/18/2024
47780152,200105041,FRAGANCIAS,ESIKA,34.9,9/18/2024
51940229,200114190,MAQUILLAJE,CYZONE,9.99,9/18/2024
52222087,200095666,CUIDADO PERSONAL,CYZONE,12.9,9/18/2024
39592525,200111391,CUIDADO PERSONAL,CYZONE,16.9,9/3/2024
9687599,200095339,MAQUILLAJE,ESIKA,8.9,9/3/2024
49754906,200111101,MAQUILLAJE,LBEL,54,9/3/2024
41059117,200082678,FRAGANCIAS,ESIKA,18.45,9/3/2024
9687599,200064310,FRAGANCIAS,ESIKA,12.3,9/3/2024
41059117,200100810,FRAGANCIAS,ESIKA,65.9,9/3/2024
9687599,200103449,CUIDADO PERSONAL,CYZONE,4.98,9/3/2024
52280400,200109566,MAQUILLAJE,CYZONE,14.95,9/3/2024
52328195,210106490,HOGAR,CYZONE,44.9,9/3/2024
51890019,210106056,BIJOUTERIE,ESIKA,19.52,9/3/2024
39592525,200106502,MAQUILLAJE,ESIKA,21.9,9/3/2024
52280400,200082687,CUIDADO PERSONAL,ESIKA,16.88,9/3/2024
39592525,200086432,FRAGANCIAS,ESIKA,28.3,9/3/2024
49754906,200117052,FRAGANCIAS,ESIKA,29.9,9/3/2024
52474183,200082674,FRAGANCIAS,ESIKA,13.3,9/3/2024
52474183,200117222,MAQUILLAJE,ESIKA,19.9,9/3/2024
52504589,200114194,MAQUILLAJE,CYZONE,16.9,9/3/2024
9687599,200095162,CUIDADO PERSONAL,ESIKA,4.98,9/3/2024
52280400,210103913,BIJOUTERIE,CYZONE,64.9,9/3/2024
51890019,210104389,MAQUILLAJE,CYZONE,24.9,9/3/2024
41059117,200111130,FRAGANCIAS,ESIKA,21.97,9/3/2024
32452310,200114200,MAQUILLAJE,CYZONE,11.3,9/3/2024
52328195,200089222,FRAGANCIAS,ESIKA,59.9,9/3/2024
52474183,200102348,MAQUILLAJE,ESIKA,29.9,9/3/2024
32452310,200114190,MAQUILLAJE,CYZONE,11.3,9/3/2024
41059117,200105070,MAQUILLAJE,LBEL,47.5,9/3/2024
9687599,200094217,FRAGANCIAS,ESIKA,43.33,9/3/2024
52474183,200072913,FRAGANCIAS,ESIKA,13.3,9/3/2024
52504589,200039855,FRAGANCIAS,CYZONE,40.44,9/3/2024
49754906,210104347,MAQUILLAJE,CYZONE,39.9,9/3/2024
52073731,200111182,TRATAMIENTO CORPORAL,ESIKA,36.9,9/3/2024
49754906,200098673,FRAGANCIAS,ESIKA,22.93,9/3/2024
51890019,200111412,CUIDADO PERSONAL,CYZONE,28.9,9/3/2024
32452310,200103026,CUIDADO PERSONAL,ESIKA,19.9,9/3/2024
52474183,200113941,MAQUILLAJE,ESIKA,23.9,9/3/2024
51890019,200106556,MAQUILLAJE,CYZONE,16.9,9/3/2024
52280400,200082674,FRAGANCIAS,ESIKA,13.3,9/3/2024
23240475,210106119,COMPLEMENTOS,CYZONE,54.9,9/3/2024
51890019,200113709,FRAGANCIAS,ESIKA,33.3,9/3/2024
49754906,200109872,FRAGANCIAS,CYZONE,41.9,9/3/2024
41059117,200082674,FRAGANCIAS,ESIKA,18.45,9/3/2024
52504589,200112353,FRAGANCIAS,CYZONE,32.9,9/3/2024
52307686,200114911,FRAGANCIAS,CYZONE,59.9,9/3/2024
32452310,200102422,MUESTRAS COSMETICOS,LBEL,1.9,9/3/2024
52328195,210106164,COMPLEMENTOS,CYZONE,58.9,9/3/2024
41059117,200098673,FRAGANCIAS,ESIKA,22.93,9/3/2024
52474183,200106463,MAQUILLAJE,ESIKA,19.9,9/3/2024
49754906,210104482,BIJOUTERIE,ESIKA,34.9,9/3/2024
49754906,200086432,FRAGANCIAS,ESIKA,20,9/3/2024
51890019,200102820,TRATAMIENTO CORPORAL,ESIKA,24.9,9/3/2024
41059117,200102430,FRAGANCIAS,ESIKA,50.58,9/3/2024
49754906,200108176,TRATAMIENTO FACIAL,LBEL,59.5,9/3/2024
52474183,200082678,FRAGANCIAS,ESIKA,13.3,9/3/2024
52504589,200099047,FRAGANCIAS,ESIKA,25.9,9/3/2024
39592525,200115983,FRAGANCIAS,CYZONE,25,9/3/2024
52474183,200112361,CUIDADO PERSONAL,ESIKA,19.9,9/3/2024
39592525,200105041,FRAGANCIAS,ESIKA,34.9,9/18/2024
52222087,200111391,CUIDADO PERSONAL,CYZONE,16.9,9/18/2024
51356535,200111416,TRATAMIENTO FACIAL,CYZONE,19.22,9/18/2024
51940229,200114179,MAQUILLAJE,CYZONE,9.99,9/18/2024
51940229,210105776,COMPLEMENTOS,ESIKA,9.9,9/18/2024
51940229,200113790,FRAGANCIAS,LBEL,48.68,9/18/2024
51940229,200102045,FRAGANCIAS,ESIKA,50,9/18/2024
39592525,200103025,CUIDADO PERSONAL,ESIKA,21.98,9/18/2024
52415934,200116225,MAQUILLAJE,CYZONE,23.9,9/18/2024
42829803,210106134,COMPLEMENTOS,CYZONE,84.9,9/18/2024
52222087,200105985,MAQUILLAJE,LBEL,19,9/18/2024
52280400,200105011,FRAGANCIAS,CYZONE,24.6,9/18/2024
51356535,200100855,TRATAMIENTO FACIAL,CYZONE,22.5,9/18/2024
51940229,200114935,FRAGANCIAS,CYZONE,22.14,9/18/2024
47780152,210105417,BIJOUTERIE,CYZONE,39.9,9/18/2024
50368645,200114935,FRAGANCIAS,CYZONE,36.65,9/18/2024
47780152,200102820,TRATAMIENTO CORPORAL,ESIKA,24.9,9/18/2024
39592525,200114049,MAQUILLAJE,ESIKA,7.9,9/18/2024
48904033,200108408,FRAGANCIAS,ESIKA,19.9,9/17/2024
52235367,200109873,FRAGANCIAS,CYZONE,35.9,9/17/2024
48904033,210104160,BIJOUTERIE,ESIKA,44.9,9/17/2024
49754906,200103441,CUIDADO PERSONAL,ESIKA,7.98,9/17/2024
52332435,200110328,MAQUILLAJE,ESIKA,21.9,9/17/2024
52332435,200039855,FRAGANCIAS,CYZONE,33.46,9/17/2024
52235367,200101424,FRAGANCIAS,ESIKA,84.9,9/17/2024
48904033,200095158,CUIDADO PERSONAL,ESIKA,4.98,9/17/2024
52508843,200112355,CUIDADO PERSONAL,ESIKA,30.9,9/17/2024
52216281,200112748,MAQUILLAJE,ESIKA,21.9,9/17/2024
48904033,200095570,CUIDADO PERSONAL,ESIKA,4.98,9/17/2024
52324548,200086566,CUIDADO PERSONAL,ESIKA,19.9,9/17/2024
52484251,200103354,MAQUILLAJE,ESIKA,10,9/16/2024
52181135,200111132,MAQUILLAJE,CYZONE,17.9,9/16/2024
39520125,200095159,CUIDADO PERSONAL,ESIKA,7.98,9/16/2024
52484251,200113318,MAQUILLAJE,ESIKA,9.9,9/16/2024
41059117,200113410,TRATAMIENTO CORPORAL,LBEL,44.9,9/16/2024
33740395,200102045,FRAGANCIAS,ESIKA,51.9,9/16/2024
33529260,210104957,COMPLEMENTOS,CYZONE,69.9,9/16/2024
52484251,200103025,CUIDADO PERSONAL,ESIKA,24.95,9/16/2024
52486300,200110089,CUIDADO PERSONAL,LBEL,16.47,9/16/2024
33529260,210098531,MAQUILLAJE,CYZONE,27.9,9/16/2024
52181135,200114935,FRAGANCIAS,CYZONE,26.9,9/16/2024
33740395,200113639,FRAGANCIAS,CYZONE,44.9,9/16/2024
43364677,210096241,MAQUILLAJE,ESIKA,17.9,9/16/2024
52486300,200113547,FRAGANCIAS,ESIKA,27,9/16/2024
43364677,200115589,TRATAMIENTO FACIAL,ESIKA,22.45,9/16/2024
52208297,200113302,MAQUILLAJE,ESIKA,29.9,9/2/2024
52216281,210107010,HOGAR,CYZONE,49.9,8/30/2024
52222087,200114192,MAQUILLAJE,CYZONE,16.9,9/2/2024
45869830,200112307,FRAGANCIAS,ESIKA,43.9,9/2/2024
38304471,200103022,CUIDADO PERSONAL,ESIKA,12.55,9/2/2024
45869830,210106163,COMPLEMENTOS,CYZONE,58.9,9/2/2024
51129296,200105041,FRAGANCIAS,ESIKA,39.21,9/2/2024
52222087,210092742,MAQUILLAJE,ESIKA,29.9,9/2/2024
52235367,200101424,FRAGANCIAS,ESIKA,79.9,9/2/2024
52502403,200095159,CUIDADO PERSONAL,ESIKA,7.38,9/2/2024
51129296,200103022,CUIDADO PERSONAL,ESIKA,18.17,9/2/2024
45869830,210101749,MAQUILLAJE,ESIKA,13.95,9/2/2024
52415934,210092742,MAQUILLAJE,ESIKA,29.9,9/2/2024
52360757,210106617,BIJOUTERIE,ESIKA,49.9,9/4/2024
52474191,200116266,MAQUILLAJE,LBEL,26,9/4/2024
52252415,200112361,CUIDADO PERSONAL,ESIKA,24.9,9/4/2024
50368645,200115976,FRAGANCIAS,ESIKA,32.45,9/4/2024
47266211,210096236,MAQUILLAJE,ESIKA,17.9,9/4/2024
52263344,200114125,MAQUILLAJE,CYZONE,16.9,9/4/2024
47266211,200115097,MAQUILLAJE,ESIKA,13.7,9/4/2024
52249244,200113709,FRAGANCIAS,ESIKA,33.3,9/4/2024
51347056,200113781,FRAGANCIAS,CYZONE,24.95,9/4/2024
52263344,210105418,BIJOUTERIE,CYZONE,24.9,9/4/2024
51973836,210105388,COMPLEMENTOS,CYZONE,24.9,9/4/2024
52252415,200112357,CUIDADO PERSONAL,ESIKA,30.9,9/4/2024
51973836,200089507,FRAGANCIAS,ESIKA,44.9,9/4/2024
52474191,200110649,MAQUILLAJE,ESIKA,29.9,9/4/2024
47266211,200106650,MAQUILLAJE,ESIKA,12.45,9/4/2024
47266211,200106646,MAQUILLAJE,ESIKA,12.45,9/4/2024
52252415,200113830,MAQUILLAJE,LBEL,22.9,9/4/2024
50368645,200103025,CUIDADO PERSONAL,ESIKA,29.9,9/4/2024
52360757,210106163,COMPLEMENTOS,CYZONE,58.9,9/4/2024
52360757,210106119,COMPLEMENTOS,CYZONE,54.9,9/4/2024
44371774,200115934,TRATAMIENTO FACIAL,ESIKA,28.9,9/10/2024
48433154,200114149,TRATAMIENTO CORPORAL,CYZONE,17.96,9/10/2024
48433154,200112475,TRATAMIENTO FACIAL,ESIKA,16.51,9/10/2024
52364329,200086566,CUIDADO PERSONAL,ESIKA,19.9,9/10/2024
39625989,200106397,FRAGANCIAS,ESIKA,11.65,9/10/2024
8351554,200113302,MAQUILLAJE,ESIKA,23.9,9/10/2024
52324610,200113319,MAQUILLAJE,ESIKA,9.9,9/10/2024
52364329,200114935,FRAGANCIAS,CYZONE,36.65,9/10/2024
52364329,200118379,MAQUILLAJE,CYZONE,16.2,9/10/2024
52364329,200112530,TRATAMIENTO CORPORAL,ESIKA,25.9,9/10/2024
35775838,200111145,FRAGANCIAS,ESIKA,25.52,9/10/2024
52559936,200110328,MAQUILLAJE,ESIKA,21.9,9/10/2024
52559936,200105041,FRAGANCIAS,ESIKA,34.9,9/10/2024
52235367,210104319,MAQUILLAJE,CYZONE,26.9,10/9/2024
31344638,200086399,FRAGANCIAS,LBEL,44.9,10/9/2024
52222087,200116632,TRATAMIENTO CORPORAL,ESIKA,18.46,10/9/2024
52216281,200082678,FRAGANCIAS,ESIKA,12.45,10/9/2024
45579557,200114200,MAQUILLAJE,CYZONE,8.99,10/9/2024
52216281,200105195,CUIDADO PERSONAL,ESIKA,4.98,10/9/2024
45579557,210105320,MAQUILLAJE,LBEL,22.3,10/9/2024
31344638,210097089,CUIDADO PERSONAL,LBEL,9.9,10/9/2024
52216281,200105125,CUIDADO PERSONAL,ESIKA,4.98,10/9/2024
52222087,200112289,MAQUILLAJE,CYZONE,11.9,10/9/2024
52235367,200115170,CUIDADO PERSONAL,ESIKA,19.9,10/9/2024
45869830,200111096,MAQUILLAJE,LBEL,46,10/9/2024
52222087,200103020,CUIDADO PERSONAL,ESIKA,13.3,10/9/2024
45579557,200115914,MAQUILLAJE,CYZONE,8.99,10/9/2024
45579557,200114190,MAQUILLAJE,CYZONE,8.99,10/9/2024
31344638,210090126,BIJOUTERIE,ESIKA,42.9,10/9/2024
34766592,200115300,TRATAMIENTO FACIAL,ESIKA,44.9,9/9/2024
48605184,200109443,FRAGANCIAS,ESIKA,31.9,9/9/2024
52222087,200078944,CUIDADO PERSONAL,ESIKA,17.53,10/9/2024
52307686,200095864,FRAGANCIAS,LBEL,83.1,10/9/2024
45579557,200109566,MAQUILLAJE,CYZONE,23.9,10/9/2024
52216281,200103020,CUIDADO PERSONAL,ESIKA,11.65,10/9/2024
52216281,200095465,CUIDADO PERSONAL,ESIKA,4.98,10/9/2024
52222087,200106445,MAQUILLAJE,ESIKA,19.9,10/9/2024
45579557,200114179,MAQUILLAJE,CYZONE,8.99,10/9/2024
52216281,200095170,CUIDADO PERSONAL,ESIKA,4.98,10/9/2024
52222087,200092911,MAQUILLAJE,LBEL,40,10/9/2024
3441296,200110329,MAQUILLAJE,ESIKA,21.9,10/9/2024
52222087,200111182,TRATAMIENTO CORPORAL,ESIKA,36.44,10/9/2024
51890019,200116590,FRAGANCIAS,CYZONE,19.95,10/9/2024
52216281,200082674,FRAGANCIAS,ESIKA,12.45,10/9/2024
52307686,200106650,MAQUILLAJE,ESIKA,17.9,10/9/2024
45869830,200117564,TRATAMIENTO FACIAL,LBEL,19.9,10/9/2024
52235367,200118093,TRATAMIENTO CORPORAL,LBEL,20,10/9/2024
3441296,200103025,CUIDADO PERSONAL,ESIKA,29.9,10/9/2024
52222087,200078944,CUIDADO PERSONAL,ESIKA,13.3,10/9/2024
45869830,210100559,MAQUILLAJE,ESIKA,52.9,10/9/2024
45579557,200118377,MAQUILLAJE,CYZONE,8.99,10/9/2024
3441296,200115053,MAQUILLAJE,ESIKA,41.9,10/9/2024
52216281,200095374,CUIDADO PERSONAL,ESIKA,4.98,10/9/2024
52222087,200117468,MAQUILLAJE,ESIKA,26.61,10/9/2024
52478715,200100866,FRAGANCIAS,ESIKA,77.17,10/3/2024
52404940,200089619,MUESTRAS COSMETICOS,LBEL,1.3,10/3/2024
52478715,210092742,MAQUILLAJE,ESIKA,27.9,10/3/2024
52364329,200105011,FRAGANCIAS,CYZONE,29.28,10/3/2024
52364329,200115551,TRATAMIENTO CORPORAL,CYZONE,13.62,10/3/2024
52508843,200095170,CUIDADO PERSONAL,ESIKA,10,10/3/2024
52364329,200082674,FRAGANCIAS,ESIKA,12.45,10/3/2024
52364329,200114125,MAQUILLAJE,CYZONE,17.9,10/3/2024
9687599,200102430,FRAGANCIAS,ESIKA,20,10/3/2024
52364329,200082678,FRAGANCIAS,ESIKA,12.45,10/3/2024
52181135,210104481,BIJOUTERIE,ESIKA,29.9,10/3/2024
52364329,200113646,FRAGANCIAS,LBEL,54.9,10/3/2024
8592470,200115402,MAQUILLAJE,CYZONE,14.95,10/3/2024
52404940,200109874,FRAGANCIAS,CYZONE,35.9,10/3/2024
52364329,200112232,MAQUILLAJE,CYZONE,20.9,10/3/2024
52364329,200106354,FRAGANCIAS,LBEL,69,10/3/2024
52181135,200100855,TRATAMIENTO FACIAL,CYZONE,25.9,10/3/2024
52478715,200072913,FRAGANCIAS,ESIKA,12.45,10/3/2024
52508843,210105320,MAQUILLAJE,LBEL,29,10/3/2024
52508843,200103441,CUIDADO PERSONAL,ESIKA,7.38,10/3/2024
52485088,200110342,MAQUILLAJE,ESIKA,22.1,10/3/2024
52404940,210103985,COMPLEMENTOS,CYZONE,59.9,10/3/2024
52478715,200112361,CUIDADO PERSONAL,ESIKA,24.9,10/3/2024
34978506,200095865,MUESTRAS COSMETICOS,LBEL,1.3,10/3/2024
52485088,200039855,FRAGANCIAS,CYZONE,29.9,10/3/2024
52508843,200102430,FRAGANCIAS,ESIKA,57.9,10/3/2024
34978506,210107081,COMPLEMENTOS,CYZONE,17.9,10/3/2024
52364329,200113639,FRAGANCIAS,CYZONE,41.9,10/3/2024
52181135,200117564,TRATAMIENTO FACIAL,LBEL,13.62,10/3/2024
52332435,210107068,BIJOUTERIE,ESIKA,39.9,10/7/2024
52559936,200115341,MAQUILLAJE,LBEL,19.95,10/1/2024
39625989,200111352,FRAGANCIAS,ESIKA,44.9,10/1/2024
