CODEBELISTA,ANIOCAMPANA,CODPAIS,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
049905254,202301,PE,210101975,COMPLEMENTOS,CYZONE,47.90000,2022-12-22
050099067,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,4.90000,2022-12-28
034713448,202301,PE,200103026,CUIDADO PERSONAL,ESIKA,9.90000,2022-12-27
042850659,202301,PE,200060760,FRAGANCIAS,CYZONE,42.90000,2022-12-27
036005981,202301,PE,200103923,MAQUILLAJE,CYZONE,9.90000,2022-12-20
048579981,202301,PE,200091709,FRAGANCIAS,CYZONE,30.90000,2022-12-29
046352238,202301,PE,200085860,CUIDADO PERSONAL,ESIKA,10.00000,2023-01-05
044419343,202301,PE,200091727,FRAGANCIAS,ESIKA,43.90000,2023-01-03
037914525,202301,PE,200102430,FRAGANCIAS,ESIKA,31.90000,2022-12-27
049808488,202301,PE,210101975,COMPLEMENTOS,CYZONE,47.90000,2022-12-23
033834081,202301,PE,200108674,CUIDADO PERSONAL,ESIKA,4.95000,2022-12-19
048465765,202301,PE,200108674,CUIDADO PERSONAL,ESIKA,3.90000,2022-12-27
021482897,202301,PE,210094725,MAQUILLAJE,LBEL,33.00000,2022-12-20
050036154,202301,PE,200109312,MAQUILLAJE,LBEL,8.90000,2022-12-26
048985009,202301,PE,200110703,TRATAMIENTO CORPORAL,CYZONE,12.38000,2022-12-19
045547477,202301,PE,200098673,FRAGANCIAS,ESIKA,14.95000,2022-12-27
032644058,202301,PE,200098673,FRAGANCIAS,ESIKA,39.90000,2022-12-06
048225233,202301,PE,200088133,FRAGANCIAS,ESIKA,41.95000,2023-01-02
049988753,202301,PE,200109649,TRATAMIENTO CORPORAL,CYZONE,12.45000,2022-12-13
049407556,202301,PE,200095157,TRATAMIENTO CORPORAL,CYZONE,11.76000,2022-12-29
049662270,202301,PE,200107828,CUIDADO PERSONAL,LBEL,14.95000,2022-12-21
050147029,202301,PE,200104924,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-26
045305031,202301,PE,200089987,MAQUILLAJE,CYZONE,9.90000,2022-12-29
049823347,202301,PE,200103923,MAQUILLAJE,CYZONE,9.90000,2022-12-20
050111865,202301,PE,200111996,MAQUILLAJE,CYZONE,17.90000,2022-12-15
031230004,202301,PE,200103028,CUIDADO PERSONAL,ESIKA,12.90000,2022-12-20
049176295,202301,PE,200089488,TRATAMIENTO CORPORAL,ESIKA,32.90000,2022-12-26
048574831,202301,PE,200103338,TRATAMIENTO FACIAL,CYZONE,12.45000,2023-01-02
049838697,202301,PE,210100407,CUIDADO PERSONAL,CYZONE,19.95000,2023-01-02
047876370,202301,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09000,2023-01-02
050060640,202301,PE,200108408,FRAGANCIAS,ESIKA,16.00000,2023-01-02
021103721,202301,PE,200102104,MAQUILLAJE,CYZONE,19.95000,2022-12-23
043110489,202301,PE,210102331,BIJOUTERIE,ESIKA,34.90000,2022-12-19
043452614,202301,PE,200098417,MAQUILLAJE,LBEL,36.00000,2022-12-26
050019071,202301,PE,210098465,MAQUILLAJE,CYZONE,17.90000,2022-12-19
049455704,202301,PE,200107822,CUIDADO PERSONAL,LBEL,22.50000,2022-12-27
033396619,202301,PE,200102430,FRAGANCIAS,ESIKA,31.90000,2022-12-27
049652879,202301,PE,200112233,MAQUILLAJE,CYZONE,15.90000,2022-12-20
037348759,202301,PE,210095971,MAQUILLAJE,CYZONE,18.90000,2023-01-02
036539003,202301,PE,200106346,FRAGANCIAS,ESIKA,39.90000,2023-01-02
050054551,202301,PE,200106346,FRAGANCIAS,ESIKA,29.90000,2023-01-05
044510774,202301,PE,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2023-01-02
050162265,202301,PE,200097947,FRAGANCIAS,CYZONE,39.90000,2023-01-03
048582354,202301,PE,210102003,COMPLEMENTOS,CYZONE,48.45000,2022-12-06
031815142,202301,PE,210098782,BIJOUTERIE,CYZONE,26.90000,2022-12-30
042838411,202301,PE,200103449,CUIDADO PERSONAL,CYZONE,9.72000,2022-12-23
021103721,202301,PE,200102290,MAQUILLAJE,ESIKA,47.90000,2022-12-23
031815142,202301,PE,200109532,FRAGANCIAS,ESIKA,30.21000,2022-12-30
049633920,202301,PE,200101074,MAQUILLAJE,CYZONE,20.90000,2022-12-30
048197493,202301,PE,200106604,MAQUILLAJE,CYZONE,17.45000,2022-12-06
009503439,202301,PE,210102036,COMPLEMENTOS,CYZONE,33.90000,2022-12-26
050157954,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-29
049025416,202301,PE,200094842,MAQUILLAJE,ESIKA,14.90000,2023-01-02
048892590,202301,PE,200105041,FRAGANCIAS,ESIKA,31.90000,2023-01-03
050073424,202301,PE,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2023-01-07
049220154,202301,PE,210099111,BIJOUTERIE,ESIKA,33.90000,2022-12-20
039604604,202301,PE,200108409,FRAGANCIAS,ESIKA,28.56000,2022-12-19
041988606,202301,PE,210100407,CUIDADO PERSONAL,CYZONE,22.90000,2022-12-22
048009964,202301,PE,200105011,FRAGANCIAS,CYZONE,17.99000,2022-12-23
045878090,202301,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09000,2022-12-16
049874049,202301,PE,200101481,FRAGANCIAS,CYZONE,16.23000,2022-12-28
047446716,202301,PE,200106488,TRATAMIENTO FACIAL,CYZONE,12.45000,2022-12-22
045728579,202301,PE,200105190,CUIDADO PERSONAL,ESIKA,8.90000,2022-12-27
037914525,202301,PE,210097030,CUIDADO PERSONAL,LBEL,12.90000,2022-12-27
028469098,202301,PE,210102151,BIJOUTERIE,CYZONE,19.90000,2022-12-23
020703962,202301,PE,200101061,TRATAMIENTO FACIAL,ESIKA,21.90000,2023-01-07
046352238,202301,PE,200103450,CUIDADO PERSONAL,CYZONE,4.95000,2023-01-05
011208339,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,17.47000,2022-12-30
047547814,202301,PE,200095666,CUIDADO PERSONAL,CYZONE,8.90000,2022-12-12
045547477,202301,PE,200107034,MAQUILLAJE,LBEL,51.00000,2022-12-27
044144778,202301,PE,210098530,MAQUILLAJE,CYZONE,15.90000,2022-12-21
048582354,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,4.90000,2022-12-06
048934625,202301,PE,200103733,MAQUILLAJE,ESIKA,24.95000,2022-12-28
049662270,202301,PE,210099540,BIJOUTERIE,ESIKA,99.90000,2022-12-21
049671520,202301,PE,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2022-12-22
009503439,202301,PE,200102092,MAQUILLAJE,CYZONE,9.90000,2022-12-26
050133737,202301,PE,210102305,BIJOUTERIE,ESIKA,39.90000,2023-01-02
044784742,202301,PE,200095464,CUIDADO PERSONAL,ESIKA,11.90000,2023-01-04
050021386,202301,PE,200108048,FRAGANCIAS,CYZONE,24.95000,2022-12-28
045559017,202301,PE,200107183,MAQUILLAJE,CYZONE,19.95000,2022-12-26
049832206,202301,PE,210102009,COMPLEMENTOS,CYZONE,49.90000,2022-12-26
035631909,202301,PE,210096267,MAQUILLAJE,ESIKA,17.90000,2023-01-05
049603223,202301,PE,200109264,TRATAMIENTO FACIAL,CYZONE,16.44000,2022-12-26
048955355,202301,PE,200102430,FRAGANCIAS,ESIKA,25.00000,2022-12-27
010146208,202301,PE,200105041,FRAGANCIAS,ESIKA,31.90000,2022-12-27
047547814,202301,PE,200109649,TRATAMIENTO CORPORAL,CYZONE,12.45000,2022-12-12
044938138,202301,PE,200108908,CUIDADO PERSONAL,CYZONE,22.90000,2022-12-19
032679153,202301,PE,200091709,FRAGANCIAS,CYZONE,20.98000,2022-12-21
048667392,202301,PE,200099686,FRAGANCIAS,CYZONE,14.98000,2023-01-07
048070051,202301,PE,210099671,COMPLEMENTOS,CYZONE,46.90000,2023-01-05
040153160,202301,PE,200107368,MAQUILLAJE,CYZONE,13.90000,2023-01-05
049259158,202301,PE,210101439,COMPLEMENTOS,CYZONE,62.90000,2023-01-03
042514055,202301,PE,200103020,CUIDADO PERSONAL,ESIKA,13.30000,2023-01-04
049040938,202301,PE,200078944,CUIDADO PERSONAL,ESIKA,13.30000,2022-12-27
049408471,202301,PE,200112298,MAQUILLAJE,CYZONE,9.50000,2022-12-27
049563019,202301,PE,210099632,COMPLEMENTOS,CYZONE,79.90000,2022-12-26
021495611,202301,PE,200108176,TRATAMIENTO FACIAL,LBEL,48.00000,2022-12-20
045761673,202301,PE,200112634,MAQUILLAJE,ESIKA,18.90000,2022-12-21
049874049,202301,PE,200093883,FRAGANCIAS,ESIKA,17.64000,2022-12-28
042133752,202301,PE,210102057,COMPLEMENTOS,CYZONE,24.90000,2022-12-26
048659616,202301,PE,200103441,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-30
044064324,202301,PE,200108089,MAQUILLAJE,ESIKA,24.95000,2022-12-27
049353138,202301,PE,200103026,CUIDADO PERSONAL,ESIKA,18.00000,2022-12-26
049279957,202301,PE,200095177,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-21
032850235,202301,PE,200108409,FRAGANCIAS,ESIKA,16.54000,2022-12-29
045547477,202301,PE,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09000,2022-12-27
002227789,202301,PE,200091269,CUIDADO PERSONAL,LBEL,29.95000,2023-01-04
044091062,202301,PE,200106356,FRAGANCIAS,CYZONE,39.90000,2022-12-22
050099067,202301,PE,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2022-12-28
049997019,202301,PE,200109158,MAQUILLAJE,LBEL,14.90000,2022-12-19
047141648,202301,PE,200103449,CUIDADO PERSONAL,CYZONE,7.60000,2022-12-29
050038750,202301,PE,200103720,MAQUILLAJE,ESIKA,24.95000,2022-12-27
050038750,202301,PE,210092772,MAQUILLAJE,LBEL,33.00000,2022-12-27
043110489,202301,PE,200102045,FRAGANCIAS,ESIKA,57.90000,2022-12-19
043288229,202301,PE,210098466,MAQUILLAJE,CYZONE,17.90000,2023-01-04
046352238,202301,PE,200095162,CUIDADO PERSONAL,ESIKA,4.95000,2023-01-05
049874049,202301,PE,200098638,FRAGANCIAS,ESIKA,16.23000,2022-12-28
048840701,202301,PE,200106354,FRAGANCIAS,LBEL,19.90000,2022-12-26
046186702,202301,PE,210095652,MAQUILLAJE,CYZONE,10.94000,2022-12-26
034199957,202301,PE,210100407,CUIDADO PERSONAL,CYZONE,19.95000,2022-12-29
049874049,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,14.98000,2022-12-28
048968821,202301,PE,210102057,COMPLEMENTOS,CYZONE,16.90000,2023-01-02
042763896,202301,PE,200109311,MAQUILLAJE,LBEL,8.90000,2022-12-17
046201108,202301,PE,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2022-12-26
042838411,202301,PE,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-23
044064324,202301,PE,200104938,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-27
048887902,202301,PE,200103025,CUIDADO PERSONAL,ESIKA,20.82000,2022-12-30
048967426,202301,PE,200103025,CUIDADO PERSONAL,ESIKA,20.82000,2022-12-28
020226293,202301,PE,200064310,FRAGANCIAS,ESIKA,21.90000,2023-01-07
044223112,202301,PE,200090337,CUIDADO PERSONAL,ESIKA,23.90000,2023-01-04
020703962,202301,PE,210102331,BIJOUTERIE,ESIKA,34.90000,2023-01-07
045728579,202301,PE,200108408,FRAGANCIAS,ESIKA,29.90000,2022-12-27
049901860,202301,PE,200097895,TRATAMIENTO FACIAL,CYZONE,7.90000,2022-12-28
034199957,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,19.95000,2022-12-29
036016231,202301,PE,200107337,TRATAMIENTO FACIAL,CYZONE,25.90000,2022-12-27
049786492,202301,PE,200093884,FRAGANCIAS,ESIKA,23.90000,2022-12-28
010146208,202301,PE,210102036,COMPLEMENTOS,CYZONE,33.90000,2022-12-27
050156729,202301,PE,200106526,MAQUILLAJE,ESIKA,19.90000,2022-12-29
045761673,202301,PE,210102330,BIJOUTERIE,ESIKA,38.90000,2022-12-21
044091062,202301,PE,200106562,MAQUILLAJE,CYZONE,10.90000,2022-12-22
048742556,202301,PE,210098237,BIJOUTERIE,ESIKA,59.90000,2022-12-22
049686269,202301,PE,200106668,MAQUILLAJE,ESIKA,24.90000,2022-12-26
044223112,202301,PE,200090346,CUIDADO PERSONAL,ESIKA,23.90000,2023-01-04
046186702,202301,PE,210099621,COMPLEMENTOS,CYZONE,62.90000,2022-12-26
043106945,202301,PE,200106852,FRAGANCIAS,LBEL,40.00000,2022-12-22
047760283,202301,PE,200103327,MAQUILLAJE,ESIKA,23.90000,2022-12-29
049455704,202301,PE,200102108,MAQUILLAJE,CYZONE,19.95000,2022-12-27
049832206,202301,PE,200107350,MAQUILLAJE,CYZONE,12.45000,2022-12-26
049577192,202301,PE,200106570,MAQUILLAJE,CYZONE,10.90000,2022-12-27
045725332,202301,PE,200086432,FRAGANCIAS,ESIKA,29.96000,2022-12-28
049220154,202301,PE,210099425,MAQUILLAJE,CYZONE,38.90000,2022-12-20
045939103,202301,PE,200109263,TRATAMIENTO FACIAL,CYZONE,15.90000,2022-12-23
049568967,202301,PE,200106492,MAQUILLAJE,ESIKA,19.90000,2023-01-03
043742744,202301,PE,200098555,FRAGANCIAS,ESIKA,24.95000,2022-12-22
045878090,202301,PE,200099047,FRAGANCIAS,ESIKA,35.49000,2022-12-16
048934625,202301,PE,200101421,FRAGANCIAS,ESIKA,31.90000,2022-12-28
042777201,202301,PE,200099538,FRAGANCIAS,LBEL,74.90000,2022-12-29
040469400,202301,PE,200108674,CUIDADO PERSONAL,ESIKA,4.95000,2022-12-21
043742744,202301,PE,210098522,MAQUILLAJE,CYZONE,11.90000,2022-12-22
050147029,202301,PE,200112640,TRATAMIENTO FACIAL,ESIKA,42.90000,2022-12-26
049025416,202301,PE,200103452,CUIDADO PERSONAL,LBEL,8.90000,2023-01-02
045335801,202301,PE,200106305,MUESTRAS COSMETICOS,ESIKA,1.90000,2023-01-02
047911478,202301,PE,200108408,FRAGANCIAS,ESIKA,29.90000,2022-12-27
039211424,202301,PE,200097067,CUIDADO PERSONAL,ESIKA,28.72000,2022-12-19
047990769,202301,PE,200109470,TRATAMIENTO FACIAL,LBEL,64.95000,2022-12-23
050122395,202301,PE,200113735,VARIOS,GENERICA,54.90000,2022-12-16
032741878,202301,PE,200089488,TRATAMIENTO CORPORAL,ESIKA,32.90000,2022-12-26
046694295,202301,PE,200091727,FRAGANCIAS,ESIKA,43.90000,2022-12-21
049633920,202301,PE,200088133,FRAGANCIAS,ESIKA,41.95000,2022-12-30
043517481,202301,PE,200105655,CUIDADO PERSONAL,ESIKA,24.90000,2022-12-27
049460996,202301,PE,210102330,BIJOUTERIE,ESIKA,38.90000,2022-12-30
048742556,202301,PE,200085148,MAQUILLAJE,CYZONE,8.50000,2022-12-22
001239589,202301,PE,200089487,TRATAMIENTO FACIAL,ESIKA,22.90000,2022-12-27
031230004,202301,PE,200103027,CUIDADO PERSONAL,ESIKA,14.08000,2022-12-20
049715900,202301,PE,210096627,BIJOUTERIE,ESIKA,59.90000,2022-12-17
050112241,202301,PE,200090352,TRATAMIENTO CORPORAL,ESIKA,31.90000,2022-12-17
031933277,202301,PE,200112904,MAQUILLAJE,CYZONE,17.90000,2022-12-28
049353138,202301,PE,200109355,MAQUILLAJE,CYZONE,8.50000,2022-12-26
050150801,202301,PE,210095255,LENTES,ESIKA,79.90000,2022-12-27
043742744,202301,PE,200095158,CUIDADO PERSONAL,ESIKA,4.95000,2022-12-22
048363474,202301,PE,200105655,CUIDADO PERSONAL,ESIKA,24.90000,2022-12-27
049477317,202301,PE,200098244,MAQUILLAJE,ESIKA,14.90000,2022-12-06
049015577,202301,PE,200105167,MAQUILLAJE,LBEL,12.50000,2022-12-17
047970652,202301,PE,200102064,MAQUILLAJE,CYZONE,28.50000,2022-12-28
049394195,202301,PE,200106290,FRAGANCIAS,ESIKA,44.90000,2023-01-02
049208022,202301,PE,200109532,FRAGANCIAS,ESIKA,32.90000,2023-01-02
048574831,202301,PE,200078924,CUIDADO PERSONAL,ESIKA,22.90000,2023-01-02
048964087,202301,PE,200103861,MAQUILLAJE,LBEL,79.00000,2022-12-26
048524060,202301,PE,210096533,LENTES,ESIKA,79.90000,2022-12-22
045725375,202301,PE,210102309,BIJOUTERIE,ESIKA,39.90000,2023-01-07
046425677,202301,PE,200098264,FRAGANCIAS,ESIKA,76.99000,2022-12-19
049454635,202301,PE,200106158,TRATAMIENTO CORPORAL,LBEL,34.48000,2023-01-06
048892590,202301,PE,210100016,BIJOUTERIE,ESIKA,36.90000,2023-01-03
049394195,202301,PE,200105982,MAQUILLAJE,LBEL,12.90000,2023-01-02
041008156,202301,PE,200110703,TRATAMIENTO CORPORAL,CYZONE,12.38000,2023-01-02
049992718,202301,PE,200091269,CUIDADO PERSONAL,LBEL,48.00000,2023-01-02
030990463,202301,PE,200099047,FRAGANCIAS,ESIKA,32.24000,2023-01-06
045305031,202301,PE,200087691,TRATAMIENTO CORPORAL,ESIKA,34.90000,2022-12-29
047018358,202301,PE,210102003,COMPLEMENTOS,CYZONE,52.90000,2022-12-27
048611052,202301,PE,200105217,TRATAMIENTO FACIAL,ESIKA,32.90000,2022-12-30
046186702,202301,PE,200082687,CUIDADO PERSONAL,ESIKA,10.93000,2022-12-26
048559360,202301,PE,200086432,FRAGANCIAS,ESIKA,29.45000,2022-12-29
048955355,202301,PE,200095158,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-27
048865585,202301,PE,210099758,BIJOUTERIE,ESIKA,34.90000,2022-12-30
041812583,202301,PE,200103441,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-27
048070051,202301,PE,200105125,CUIDADO PERSONAL,ESIKA,7.63000,2023-01-05
044202344,202301,PE,210102151,BIJOUTERIE,CYZONE,31.90000,2023-01-06
047877032,202301,PE,210102036,COMPLEMENTOS,CYZONE,46.90000,2023-01-04
046770013,202301,PE,200106346,FRAGANCIAS,ESIKA,29.90000,2023-01-06
047610273,202301,PE,200086399,FRAGANCIAS,LBEL,14.95000,2022-12-26
048960936,202301,PE,210099604,BIJOUTERIE,CYZONE,39.90000,2022-12-15
043541838,202301,PE,200105190,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-28
049688822,202301,PE,200105041,FRAGANCIAS,ESIKA,31.90000,2022-12-30
041988606,202301,PE,200078931,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-22
049577192,202301,PE,200102282,MAQUILLAJE,ESIKA,4.29000,2022-12-27
047886023,202301,PE,210096207,MAQUILLAJE,ESIKA,17.90000,2022-12-22
045725375,202301,PE,210096995,BIJOUTERIE,ESIKA,34.90000,2023-01-07
040184260,202301,PE,200101080,TRATAMIENTO FACIAL,ESIKA,20.90000,2022-12-22
049668104,202301,PE,200086432,FRAGANCIAS,ESIKA,29.45000,2022-12-22
050112241,202301,PE,200089488,TRATAMIENTO CORPORAL,ESIKA,32.90000,2022-12-17
043494236,202301,PE,210102057,COMPLEMENTOS,CYZONE,24.90000,2023-01-04
046425677,202301,PE,200095931,FRAGANCIAS,ESIKA,52.90000,2022-12-19
049176295,202301,PE,200103020,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-26
048218458,202301,PE,210093314,ACCESORIOS COSMETICOS,ESIKA,14.90000,2022-12-29
032741878,202301,PE,200102282,MAQUILLAJE,ESIKA,19.90000,2022-12-26
039921405,202301,PE,200103923,MAQUILLAJE,CYZONE,24.90000,2022-12-23
043943065,202301,PE,200100838,FRAGANCIAS,ESIKA,57.90000,2023-01-07
039211424,202301,PE,200082652,CUIDADO PERSONAL,ESIKA,23.72000,2022-12-19
034713448,202301,PE,210099604,BIJOUTERIE,CYZONE,39.90000,2022-12-27
012051646,202301,PE,200105655,CUIDADO PERSONAL,ESIKA,24.90000,2022-12-22
037082971,202301,PE,200106295,FRAGANCIAS,ESIKA,50.03000,2023-01-03
049546394,202301,PE,200103020,CUIDADO PERSONAL,ESIKA,13.30000,2022-12-29
033278349,202301,PE,210100129,BIJOUTERIE,ESIKA,49.90000,2022-12-26
049719469,202301,PE,200095159,CUIDADO PERSONAL,ESIKA,7.38000,2022-12-20
028469098,202301,PE,200106502,MAQUILLAJE,ESIKA,19.90000,2022-12-23
048665667,202301,PE,200108408,FRAGANCIAS,ESIKA,30.00000,2022-12-27
047547814,202301,PE,200097067,CUIDADO PERSONAL,ESIKA,42.90000,2022-12-12
045725332,202301,PE,200086432,FRAGANCIAS,ESIKA,29.97000,2022-12-28
050137821,202301,PE,200106279,FRAGANCIAS,ESIKA,24.67000,2023-01-02
050058565,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2022-12-23
049616392,202301,PE,210095993,MAQUILLAJE,ESIKA,23.90000,2022-12-22
002227789,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,14.98000,2023-01-04
049477317,202301,PE,200104714,TRATAMIENTO CORPORAL,LBEL,26.00000,2022-12-06
049259158,202301,PE,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2023-01-03
027549160,202301,PE,210097036,MAQUILLAJE,CYZONE,19.95000,2022-12-15
048834795,202301,PE,210099191,RELOJES,ESIKA,74.90000,2022-12-21
050133737,202301,PE,200097947,FRAGANCIAS,CYZONE,17.50000,2023-01-02
032032842,202301,PE,200082687,CUIDADO PERSONAL,ESIKA,17.90000,2022-12-27
047676878,202301,PE,200100838,FRAGANCIAS,ESIKA,57.90000,2022-12-15
033278349,202301,PE,200103026,CUIDADO PERSONAL,ESIKA,18.00000,2022-12-26
042147206,202301,PE,200107372,MAQUILLAJE,CYZONE,13.90000,2022-12-22
048174760,202301,PE,200102282,MAQUILLAJE,ESIKA,13.08000,2022-12-20
046875338,202301,PE,200107184,MAQUILLAJE,CYZONE,16.72000,2022-12-19
047147131,202301,PE,400095702,N/A,LBEL,4.30000,2022-12-30
045186695,202301,PE,200098788,TRATAMIENTO FACIAL,LBEL,45.00000,2022-12-16
049546076,202301,PE,210098462,MAQUILLAJE,CYZONE,9.83000,2022-12-26
049042302,202301,PE,200082687,CUIDADO PERSONAL,ESIKA,17.90000,2022-12-22
047687160,202301,PE,210099194,PROMOCION USUARIOS,LBEL,59.90000,2022-12-26
043452614,202301,PE,200107372,MAQUILLAJE,CYZONE,13.90000,2022-12-26
046561619,202301,PE,200105327,FRAGANCIAS,ESIKA,58.90000,2022-12-22
001239589,202301,PE,200107087,MAQUILLAJE,ESIKA,32.90000,2022-12-27
050019071,202301,PE,200095162,CUIDADO PERSONAL,ESIKA,11.90000,2022-12-19
045878090,202301,PE,200105188,CUIDADO PERSONAL,ESIKA,4.91000,2022-12-16
045102807,202301,PE,210099153,BIJOUTERIE,ESIKA,35.90000,2023-01-05
046480589,202301,PE,200060760,FRAGANCIAS,CYZONE,42.90000,2023-01-05
048257526,202301,PE,200108408,FRAGANCIAS,ESIKA,28.00000,2022-12-29
046561619,202301,PE,200108408,FRAGANCIAS,ESIKA,16.00000,2022-12-22
049018150,202301,PE,210101975,COMPLEMENTOS,CYZONE,47.90000,2022-12-19
045077195,202301,PE,200083997,FRAGANCIAS,ESIKA,43.90000,2022-12-26
050036154,202301,PE,200107183,MAQUILLAJE,CYZONE,9.90000,2022-12-26
039971798,202301,PE,200109677,MAQUILLAJE,CYZONE,24.90000,2022-12-28
050010201,202301,PE,200103961,TRATAMIENTO CORPORAL,LBEL,12.90000,2022-12-20
039604604,202301,PE,200089504,TRATAMIENTO CORPORAL,ESIKA,36.90000,2022-12-19
048781764,202301,PE,200085822,FRAGANCIAS,ESIKA,69.24000,2022-12-22
050112241,202301,PE,200112637,MAQUILLAJE,ESIKA,18.90000,2022-12-17
049635478,202301,PE,200090349,CUIDADO PERSONAL,ESIKA,23.90000,2022-12-23
001912461,202301,PE,200102282,MAQUILLAJE,ESIKA,19.90000,2022-12-29
049259158,202301,PE,200109685,MAQUILLAJE,CYZONE,24.90000,2023-01-03
030241746,202301,PE,200084778,CUIDADO PERSONAL,CYZONE,15.90000,2023-01-02
048962270,202301,PE,210099632,COMPLEMENTOS,CYZONE,79.90000,2022-12-21
035871918,202301,PE,200082674,FRAGANCIAS,ESIKA,21.90000,2022-12-26
036567058,202301,PE,200094867,MAQUILLAJE,ESIKA,14.90000,2022-12-23
009503439,202301,PE,200083940,FRAGANCIAS,LBEL,95.00000,2022-12-26
049374666,202301,PE,210099020,PROMOCION USUARIOS,ESIKA,49.90000,2022-12-22
045878090,202301,PE,200101481,FRAGANCIAS,CYZONE,16.10000,2022-12-16
040184260,202301,PE,200104257,FRAGANCIAS,ESIKA,26.63000,2022-12-22
050008207,202301,PE,200105190,CUIDADO PERSONAL,ESIKA,5.10000,2022-12-23
043541838,202301,PE,200104932,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-28
041008156,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2023-01-02
035345493,202301,PE,200102108,MAQUILLAJE,CYZONE,19.95000,2022-12-27
045316769,202301,PE,210102305,BIJOUTERIE,ESIKA,39.90000,2023-01-05
048892590,202301,PE,200098267,FRAGANCIAS,ESIKA,31.90000,2023-01-03
038513095,202301,PE,200088259,FRAGANCIAS,ESIKA,43.60000,2022-12-22
032032842,202301,PE,200098799,MAQUILLAJE,CYZONE,24.90000,2022-12-27
044343908,202301,PE,210102331,BIJOUTERIE,ESIKA,34.90000,2022-12-29
041988606,202301,PE,200102430,FRAGANCIAS,ESIKA,14.95000,2022-12-22
046354729,202301,PE,200102712,MAQUILLAJE,ESIKA,24.95000,2022-12-27
023401525,202301,PE,200112474,TRATAMIENTO CORPORAL,LBEL,37.36000,2022-12-22
050046796,202301,PE,210102282,BIJOUTERIE,ESIKA,89.90000,2022-12-30
049762607,202301,PE,200094217,FRAGANCIAS,ESIKA,27.90000,2022-12-26
049528744,202301,PE,200084778,CUIDADO PERSONAL,CYZONE,15.90000,2023-01-06
002227789,202301,PE,210095249,CUIDADO PERSONAL,CYZONE,14.98000,2023-01-04
050150801,202301,PE,200101369,FRAGANCIAS,LBEL,24.90000,2022-12-27
050046796,202301,PE,210102151,BIJOUTERIE,CYZONE,19.90000,2022-12-30
049176295,202301,PE,200095157,TRATAMIENTO CORPORAL,CYZONE,16.90000,2022-12-26
048491162,202301,PE,210086712,CUIDADO PERSONAL,ESIKA,18.90000,2022-12-23
045300463,202301,PE,200106534,MAQUILLAJE,ESIKA,19.90000,2022-12-26
050157954,202301,PE,200108507,CUIDADO PERSONAL,ESIKA,19.90000,2022-12-29
047593026,202301,PE,200113735,VARIOS,GENERICA,54.90000,2022-12-19
044264900,202301,PE,200095895,FRAGANCIAS,CYZONE,20.98000,2022-12-22
046694295,202301,PE,200104714,TRATAMIENTO CORPORAL,LBEL,12.00000,2022-12-21
049662270,202301,PE,200108159,MUESTRAS COSMETICOS,ESIKA,3.50000,2022-12-21
044264900,202301,PE,210096521,RELOJES,ESIKA,72.90000,2022-12-22
048257526,202301,PE,200102430,FRAGANCIAS,ESIKA,39.90000,2022-12-29
040469400,202301,PE,210094269,BIJOUTERIE,ESIKA,24.90000,2022-12-21
050178846,202301,PE,200109635,MUESTRAS COSMETICOS,ESIKA,3.50000,2023-01-06
044264900,202301,PE,210094878,COMPLEMENTOS,CYZONE,46.90000,2022-12-22
048892590,202301,PE,210098200,BIJOUTERIE,ESIKA,37.90000,2023-01-03
010376696,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,22.90000,2023-01-02
033396619,202301,PE,200093883,FRAGANCIAS,ESIKA,24.48000,2022-12-27
049407556,202301,PE,200108671,FRAGANCIAS,ESIKA,37.80000,2022-12-29
