CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
045680231,210102044,COMPLEMENTOS,CYZONE,46.90000,2023-06-12
049588232,200108408,FRAGANCIAS,ESIKA,14.98000,2023-06-12
049588232,200092456,TRATAMIENTO CORPORAL,ESIKA,14.92000,2023-06-12
049588232,200099704,FRAGANCIAS,ESIKA,18.85000,2023-06-12
049588232,200111996,MAQUILLAJE,CYZONE,17.90000,2023-06-12
050795365,200105188,CUIDADO PERSONAL,ESIKA,8.79000,2023-06-12
050052273,200089507,FRAGANCIAS,ESIKA,47.90000,2023-03-02
049642350,200106279,FRAGANCIAS,ESIKA,17.45000,2023-03-02
049506570,210102072,PROMOCION USUARIOS,CYZONE,30.00000,2023-03-02
048346014,200107349,MAQUILLAJE,CYZONE,13.90000,2023-03-02
049931050,210102161,BIJOUTERIE,CYZONE,39.90000,2023-03-02
049931050,200101580,MAQUILLAJE,ESIKA,18.90000,2023-03-02
048346014,200106346,FRAGANCIAS,ESIKA,23.22000,2023-03-02
047430550,200089987,MAQUILLAJE,CYZONE,14.50000,2023-03-02
048893864,200095464,CUIDADO PERSONAL,ESIKA,7.38000,2023-03-02
047430550,200094066,FRAGANCIAS,CYZONE,25.90000,2023-03-02
048346014,210102161,BIJOUTERIE,CYZONE,39.90000,2023-03-02
048346014,200111301,MAQUILLAJE,LBEL,39.00000,2023-03-02
049642350,200039855,FRAGANCIAS,CYZONE,24.34000,2023-03-02
048346014,200086399,FRAGANCIAS,LBEL,11.98000,2023-03-02
047257492,200082688,CUIDADO PERSONAL,ESIKA,13.30000,2023-03-02
048346014,200083997,FRAGANCIAS,ESIKA,43.90000,2023-03-02
048346014,210102072,PROMOCION USUARIOS,CYZONE,30.00000,2023-03-02
045869830,200105222,TRATAMIENTO FACIAL,ESIKA,25.90000,2023-02-28
049401760,200064341,CUIDADO PERSONAL,ESIKA,13.30000,2023-02-28
049401760,200095931,FRAGANCIAS,ESIKA,49.90000,2023-02-28
049588232,200102090,MAQUILLAJE,CYZONE,13.70000,2023-02-28
033529260,210102085,PROMOCION USUARIOS,ESIKA,47.90000,2023-02-28
050391108,210095421,BIJOUTERIE,ESIKA,49.90000,2023-02-28
045869830,200109649,TRATAMIENTO CORPORAL,CYZONE,12.90000,2023-02-28
033529260,210103644,VARIOS,CYZONE,21.90000,2023-02-28
050391108,200036215,ACCESORIOS COSMETICOS,ESIKA,14.90000,2023-02-28
050349691,200105011,FRAGANCIAS,CYZONE,35.90000,2023-02-28
050349691,200109632,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-02-28
033090625,200105130,MAQUILLAJE,LBEL,16.90000,2023-06-30
050852121,200109890,MAQUILLAJE,CYZONE,11.50000,2023-06-30
042567566,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2023-06-30
046289234,210103503,BIJOUTERIE,ESIKA,39.90000,2023-06-30
050852121,200109890,MAQUILLAJE,CYZONE,11.50000,2023-06-30
050860264,200113794,MAQUILLAJE,CYZONE,14.90000,2023-06-30
041317310,200103027,CUIDADO PERSONAL,ESIKA,23.90000,2023-06-30
042567566,210088016,PROMOCION USUARIOS,LBEL,34.90000,2023-06-30
048297765,200108047,FRAGANCIAS,CYZONE,17.47000,2023-06-30
047412552,200095374,CUIDADO PERSONAL,ESIKA,6.96000,2023-06-30
042567566,210103140,LENTES,ESIKA,54.90000,2023-06-30
047412552,200106346,FRAGANCIAS,ESIKA,26.61000,2023-06-30
050409260,200106459,MAQUILLAJE,ESIKA,14.90000,2023-06-30
048297765,200105125,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-30
047948835,200064341,CUIDADO PERSONAL,ESIKA,19.90000,2023-06-30
042567566,200106836,MUESTRAS COSMETICOS,ESIKA,3.50000,2023-06-30
047948835,200109890,MAQUILLAJE,CYZONE,25.90000,2023-06-30
041317310,200105017,FRAGANCIAS,CYZONE,29.90000,2023-06-30
033090625,200106456,MAQUILLAJE,ESIKA,14.90000,2023-06-30
050432777,200095170,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-27
049740433,200102290,MAQUILLAJE,ESIKA,62.90000,2023-06-27
033905173,200102097,MAQUILLAJE,CYZONE,14.90000,2023-06-27
033905173,200089168,FRAGANCIAS,CYZONE,19.96000,2023-06-27
011976964,200106441,MAQUILLAJE,ESIKA,14.90000,2023-06-27
011976964,200102110,MAQUILLAJE,CYZONE,14.90000,2023-06-27
048297765,200110122,CUIDADO PERSONAL,LBEL,19.90000,2023-02-27
038304471,200090346,CUIDADO PERSONAL,ESIKA,23.90000,2023-03-03
049968221,400095705,N/A,LBEL,3.30000,2023-03-03
048341519,200083913,FRAGANCIAS,LBEL,29.90000,2023-03-03
049864310,210100054,BIJOUTERIE,ESIKA,36.90000,2023-03-03
048341519,200099047,FRAGANCIAS,ESIKA,10.00000,2023-03-03
049968221,210102042,COMPLEMENTOS,CYZONE,26.90000,2023-03-03
049864310,210094759,ACCESORIOS COSMETICOS,ESIKA,14.90000,2023-03-03
042382701,200110346,MAQUILLAJE,ESIKA,21.90000,2023-03-03
049968221,200084778,CUIDADO PERSONAL,CYZONE,20.90000,2023-03-03
049728603,200107184,MAQUILLAJE,CYZONE,14.90000,2023-06-28
050366901,200100408,TRATAMIENTO CORPORAL,ESIKA,22.90000,2023-06-28
050680312,200105190,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-28
049728603,210102595,COMPLEMENTOS,CYZONE,44.90000,2023-06-28
050680312,200106459,MAQUILLAJE,ESIKA,14.90000,2023-06-28
050680312,200095382,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-28
049566263,200102282,MAQUILLAJE,ESIKA,22.90000,2023-07-04
050843157,200111180,FRAGANCIAS,CYZONE,37.90000,2023-07-04
049588232,200102089,MAQUILLAJE,CYZONE,14.90000,2023-07-04
046779789,200086432,FRAGANCIAS,ESIKA,49.90000,2023-07-04
046779789,210095652,MAQUILLAJE,CYZONE,19.90000,2023-07-04
049566263,200107078,MAQUILLAJE,ESIKA,42.90000,2023-07-04
003441296,200107183,MAQUILLAJE,CYZONE,14.90000,2023-07-04
050438384,200082678,FRAGANCIAS,ESIKA,22.90000,2023-07-04
049588232,210097037,MAQUILLAJE,CYZONE,19.90000,2023-07-04
050843157,200091709,FRAGANCIAS,CYZONE,32.90000,2023-07-04
050438384,200094066,FRAGANCIAS,CYZONE,10.00000,2023-07-04
050438384,200109890,MAQUILLAJE,CYZONE,11.50000,2023-07-04
050837122,200115941,VARIOS,GENERICA,59.90000,2023-07-04
050476650,200106575,MAQUILLAJE,CYZONE,9.20000,2023-07-04
049961014,200095465,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-09
030803868,210101851,PROMOCION USUARIOS,CYZONE,0.82000,2023-06-09
046779789,200102433,FRAGANCIAS,ESIKA,28.46000,2023-06-09
049740433,200102045,FRAGANCIAS,ESIKA,52.37000,2023-06-09
030803868,200095162,CUIDADO PERSONAL,ESIKA,5.10000,2023-06-09
049961014,210098463,MAQUILLAJE,CYZONE,19.90000,2023-06-09
049740433,200106346,FRAGANCIAS,ESIKA,31.82000,2023-06-09
049961014,210098530,MAQUILLAJE,CYZONE,19.90000,2023-06-09
047412552,200103020,CUIDADO PERSONAL,ESIKA,12.31000,2023-06-09
045494314,210102638,BIJOUTERIE,ESIKA,49.90000,2023-06-09
049961014,200106290,FRAGANCIAS,ESIKA,73.90000,2023-06-09
047412552,200086566,CUIDADO PERSONAL,ESIKA,24.90000,2023-06-09
048341519,200082687,CUIDADO PERSONAL,ESIKA,14.10000,2023-06-09
050432777,200094941,FRAGANCIAS,CYZONE,26.90000,2023-06-09
047412552,200092742,FRAGANCIAS,CYZONE,32.90000,2023-06-09
050432777,210101490,PROMOCION USUARIOS,LBEL,46.00000,2023-06-09
048341519,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-09
049961014,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-09
012221789,200103026,CUIDADO PERSONAL,ESIKA,18.90000,2023-06-09
030803868,200095158,CUIDADO PERSONAL,ESIKA,5.10000,2023-06-09
050462889,200092792,MAQUILLAJE,LBEL,12.00000,2023-05-03
049086741,200095465,CUIDADO PERSONAL,ESIKA,7.38000,2023-05-03
049703155,210097030,CUIDADO PERSONAL,LBEL,24.90000,2023-05-03
050368645,200106595,MAQUILLAJE,CYZONE,16.90000,2023-05-03
050310043,200105011,FRAGANCIAS,CYZONE,35.90000,2023-05-03
050368645,210102587,COMPLEMENTOS,CYZONE,62.90000,2023-05-03
050172864,200092913,MAQUILLAJE,LBEL,26.00000,2023-05-03
050172864,210103548,BIJOUTERIE,ESIKA,39.90000,2023-05-03
050034054,200101110,TRATAMIENTO FACIAL,LBEL,57.00000,2023-05-03
050462889,200088032,MAQUILLAJE,LBEL,47.00000,2023-05-03
050172864,210097171,BIJOUTERIE,ESIKA,54.90000,2023-05-03
049086741,200105011,FRAGANCIAS,CYZONE,35.90000,2023-05-03
050368645,200108728,TRATAMIENTO CORPORAL,LBEL,9.00000,2023-05-03
049703155,210098701,COMPLEMENTOS,CYZONE,22.90000,2023-05-03
050172864,210100495,MAQUILLAJE,CYZONE,12.90000,2023-05-03
050034054,200103027,CUIDADO PERSONAL,ESIKA,20.90000,2023-05-03
050462889,210101851,PROMOCION USUARIOS,CYZONE,2.27000,2023-05-03
050462889,210095994,MAQUILLAJE,ESIKA,18.90000,2023-05-03
048177719,200107883,CUIDADO PERSONAL,CYZONE,4.90000,2023-05-23
046779789,200095517,CUIDADO PERSONAL,ESIKA,19.90000,2023-05-23
033529260,200102111,MAQUILLAJE,CYZONE,18.95000,2023-05-23
033529260,200087949,MUESTRAS COSMETICOS,ESIKA,2.60000,2023-05-23
050697932,200095465,CUIDADO PERSONAL,ESIKA,5.67000,2023-05-23
050697932,200108408,FRAGANCIAS,ESIKA,28.33000,2023-05-23
045869830,200104937,CUIDADO PERSONAL,ESIKA,20.90000,2023-05-23
033529260,210096235,MAQUILLAJE,ESIKA,18.90000,2023-05-23
050349691,200110962,MAQUILLAJE,LBEL,32.00000,2023-05-23
050349691,200105208,TRATAMIENTO CORPORAL,LBEL,12.90000,2023-05-23
030803868,200089508,TRATAMIENTO CORPORAL,ESIKA,24.90000,2023-05-23
046779789,200094941,FRAGANCIAS,CYZONE,25.90000,2023-05-23
033529260,200095464,CUIDADO PERSONAL,ESIKA,7.38000,2023-05-23
048177719,200103028,CUIDADO PERSONAL,ESIKA,7.98000,2023-05-23
033529260,200108160,FRAGANCIAS,LBEL,19.95000,2023-05-23
050147800,200110157,FRAGANCIAS,ESIKA,90.00000,2023-03-01
036649356,200109169,MAQUILLAJE,CYZONE,19.96000,2023-03-01
050368645,210104344,BIJOUTERIE,ESIKA,44.90000,2023-03-01
044661489,210099254,BIJOUTERIE,ESIKA,34.90000,2023-03-01
040307516,200106461,MAQUILLAJE,ESIKA,10.00000,2023-03-01
036649356,200097066,CUIDADO PERSONAL,ESIKA,30.90000,2023-03-01
040307516,200098673,FRAGANCIAS,ESIKA,49.90000,2023-03-01
049397003,200106446,MAQUILLAJE,ESIKA,19.90000,2023-03-01
040307516,200105017,FRAGANCIAS,CYZONE,23.36000,2023-03-01
036649356,200082688,CUIDADO PERSONAL,ESIKA,21.90000,2023-03-01
040307516,210097089,CUIDADO PERSONAL,LBEL,12.90000,2023-03-01
049086741,200107349,MAQUILLAJE,CYZONE,13.90000,2023-03-01
036649356,200089990,MAQUILLAJE,CYZONE,14.50000,2023-03-01
040307516,200112474,TRATAMIENTO CORPORAL,LBEL,36.35000,2023-03-01
036649356,200082674,FRAGANCIAS,ESIKA,22.90000,2023-03-01
049794401,200105355,TRATAMIENTO FACIAL,ESIKA,16.90000,2023-03-01
050545385,200097067,CUIDADO PERSONAL,ESIKA,30.90000,2023-09-08
050462889,210095971,MAQUILLAJE,CYZONE,14.90000,2023-09-08
047499070,200112527,MAQUILLAJE,ESIKA,16.60000,2023-09-08
050462889,210095993,MAQUILLAJE,ESIKA,18.90000,2023-09-08
047499070,200093883,FRAGANCIAS,ESIKA,27.14000,2023-09-08
044196425,200090452,FRAGANCIAS,ESIKA,39.90000,2023-09-08
047499070,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2023-09-08
023240475,200115941,VARIOS,GENERICA,59.90000,2023-09-08
050680312,200100053,MAQUILLAJE,ESIKA,51.90000,2023-06-28
050366901,200094162,MUESTRAS COSMETICOS,CYZONE,1.90000,2023-06-28
033777957,200087691,TRATAMIENTO CORPORAL,ESIKA,44.90000,2023-06-28
033777957,200089508,TRATAMIENTO CORPORAL,ESIKA,17.45000,2023-06-28
049728603,200103027,CUIDADO PERSONAL,ESIKA,23.90000,2023-06-28
049728603,200107183,MAQUILLAJE,CYZONE,14.90000,2023-06-28
042382701,200112594,MAQUILLAJE,ESIKA,24.90000,2023-05-25
047430550,200110368,MAQUILLAJE,CYZONE,23.90000,2023-05-25
049401760,200102102,MAQUILLAJE,CYZONE,10.75000,2023-05-25
047430550,210097030,CUIDADO PERSONAL,LBEL,9.95000,2023-05-25
049401760,200064341,CUIDADO PERSONAL,ESIKA,13.90000,2023-05-25
049703155,210097513,MAQUILLAJE,CYZONE,23.90000,2023-05-25
042382701,200090452,FRAGANCIAS,ESIKA,29.97000,2023-05-25
050639266,200102089,MAQUILLAJE,CYZONE,18.95000,2023-05-25
049401760,200091269,CUIDADO PERSONAL,LBEL,42.00000,2023-05-25
049401760,200102550,MAQUILLAJE,LBEL,40.26000,2023-05-25
045325695,210103498,BIJOUTERIE,ESIKA,49.90000,2023-05-25
049401760,200110088,CUIDADO PERSONAL,LBEL,17.95000,2023-05-25
049703155,200106573,MAQUILLAJE,CYZONE,12.90000,2023-05-25
049401760,200107363,MAQUILLAJE,CYZONE,13.90000,2023-05-25
050437760,200084840,TRATAMIENTO CORPORAL,ESIKA,25.90000,2023-05-25
039625989,200091727,FRAGANCIAS,ESIKA,45.46000,2023-08-08
033905173,200087251,MAQUILLAJE,CYZONE,21.90000,2023-08-08
033905173,200090337,CUIDADO PERSONAL,ESIKA,24.90000,2023-08-08
011976964,200090346,CUIDADO PERSONAL,ESIKA,24.90000,2023-08-08
050015882,200111391,CUIDADO PERSONAL,CYZONE,15.90000,2023-08-08
039625989,200106494,MAQUILLAJE,ESIKA,10.90000,2023-08-08
011976964,200097067,CUIDADO PERSONAL,ESIKA,30.90000,2023-08-08
011976964,200103449,CUIDADO PERSONAL,CYZONE,7.38000,2023-08-08
050935558,200091709,FRAGANCIAS,CYZONE,37.90000,2023-08-08
011976964,210097030,CUIDADO PERSONAL,LBEL,12.30000,2023-08-08
033905173,210102496,PROMOCION USUARIOS,ESIKA,39.90000,2023-08-08
050935558,200115941,VARIOS,GENERICA,59.90000,2023-08-08
011976964,200103450,CUIDADO PERSONAL,CYZONE,7.38000,2023-08-08
049754906,200107144,MAQUILLAJE,CYZONE,16.90000,2023-08-08
049754906,200110122,CUIDADO PERSONAL,LBEL,17.95000,2023-09-13
012221789,200113201,MAQUILLAJE,LBEL,14.97000,2023-09-13
050697932,210102071,HOGAR,CYZONE,34.90000,2023-09-13
050697932,200111134,MAQUILLAJE,CYZONE,16.90000,2023-09-13
050935558,200108674,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-13
050935558,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-13
050935558,200107368,MAQUILLAJE,CYZONE,11.90000,2023-09-13
048346014,200098673,FRAGANCIAS,ESIKA,24.98000,2023-08-11
047948835,210100496,MAQUILLAJE,CYZONE,8.95000,2023-08-11
050860264,210102070,HOGAR,CYZONE,42.90000,2023-08-11
047430550,210104015,COMPLEMENTOS,CYZONE,24.90000,2023-08-11
047948835,200103028,CUIDADO PERSONAL,ESIKA,14.90000,2023-08-11
049961014,210092693,MAQUILLAJE,LBEL,32.00000,2023-08-11
048346014,210103176,BIJOUTERIE,ESIKA,18.90000,2023-08-11
049103301,200095374,CUIDADO PERSONAL,ESIKA,8.71000,2023-08-11
050860264,210102546,BIJOUTERIE,CYZONE,49.90000,2023-08-11
049103301,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-08-11
049961014,200102430,FRAGANCIAS,ESIKA,16.63000,2023-08-11
050432777,200086432,FRAGANCIAS,ESIKA,49.90000,2023-06-27
049740433,200106447,MAQUILLAJE,ESIKA,14.90000,2023-06-27
033905173,200084778,CUIDADO PERSONAL,CYZONE,15.90000,2023-06-27
050795365,200107850,TRATAMIENTO FACIAL,LBEL,98.00000,2023-06-27
050496473,200090133,MUESTRAS COSMETICOS,LBEL,1.50000,2023-07-07
050491358,210090126,BIJOUTERIE,ESIKA,49.90000,2023-07-07
049703155,200082678,FRAGANCIAS,ESIKA,22.90000,2023-07-07
049703155,210095652,MAQUILLAJE,CYZONE,19.90000,2023-07-07
050496473,200090352,TRATAMIENTO CORPORAL,ESIKA,34.90000,2023-07-07
050291766,210102540,BIJOUTERIE,CYZONE,19.90000,2023-07-07
048433154,200105008,FRAGANCIAS,CYZONE,26.53000,2023-07-07
050491358,200106452,MAQUILLAJE,ESIKA,14.90000,2023-07-07
049703155,200109890,MAQUILLAJE,CYZONE,18.90000,2023-07-07
048433154,210086712,CUIDADO PERSONAL,ESIKA,18.53000,2023-07-07
050437760,210102591,COMPLEMENTOS,CYZONE,39.90000,2023-07-07
048433154,200105130,MAQUILLAJE,LBEL,16.90000,2023-07-07
050437760,200108807,CUIDADO PERSONAL,ESIKA,8.90000,2023-07-07
048433154,200105017,FRAGANCIAS,CYZONE,19.99000,2023-07-07
051129296,200105011,FRAGANCIAS,CYZONE,24.90000,2023-09-22
039061287,200111301,MAQUILLAJE,LBEL,30.00000,2023-09-22
036649356,200097947,FRAGANCIAS,CYZONE,39.90000,2023-09-22
047430550,200107429,MAQUILLAJE,CYZONE,28.90000,2023-09-22
049103301,200110345,MAQUILLAJE,ESIKA,19.90000,2023-09-22
047430550,200114940,FRAGANCIAS,ESIKA,34.90000,2023-09-22
050955184,200064341,CUIDADO PERSONAL,ESIKA,17.45000,2023-09-22
036649356,200108671,FRAGANCIAS,ESIKA,52.90000,2023-09-22
047430550,200114784,TRATAMIENTO FACIAL,CYZONE,13.08000,2023-09-22
041317310,200112306,MAQUILLAJE,CYZONE,11.21000,2023-09-01
047948835,200105008,FRAGANCIAS,CYZONE,27.61000,2023-09-01
041317310,210103950,COMPLEMENTOS,CYZONE,49.90000,2023-09-01
050773094,210095971,MAQUILLAJE,CYZONE,25.90000,2023-09-01
050773094,210095973,MAQUILLAJE,CYZONE,8.90000,2023-09-01
050773094,200105219,TRATAMIENTO FACIAL,ESIKA,28.90000,2023-09-01
047948835,200091727,FRAGANCIAS,ESIKA,30.30000,2023-09-01
046016947,200105195,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-01
047948835,200114090,MAQUILLAJE,ESIKA,22.90000,2023-09-01
049103301,200095826,FRAGANCIAS,LBEL,75.60000,2023-09-01
047948835,200095426,CUIDADO PERSONAL,CYZONE,4.99000,2023-09-01
050773094,200095930,CUIDADO PERSONAL,ESIKA,24.90000,2023-09-01
050368645,200098788,TRATAMIENTO FACIAL,LBEL,19.90000,2023-09-06
047430550,200111130,FRAGANCIAS,ESIKA,44.02000,2023-09-06
050368645,210100409,CUIDADO PERSONAL,LBEL,20.00000,2023-09-06
045325695,210103944,COMPLEMENTOS,CYZONE,42.90000,2023-09-06
050368645,200110346,MAQUILLAJE,ESIKA,10.70000,2023-09-06
050955184,210104383,COMPLEMENTOS,CYZONE,39.90000,2023-09-06
047430550,210102020,COMPLEMENTOS,CYZONE,79.90000,2023-09-06
034216002,210103956,COMPLEMENTOS,CYZONE,54.90000,2023-09-06
045325695,200100838,FRAGANCIAS,ESIKA,84.90000,2023-09-06
050955184,200105217,TRATAMIENTO FACIAL,ESIKA,27.45000,2023-09-06
047430550,200094066,FRAGANCIAS,CYZONE,22.90000,2023-09-06
047430550,200109874,FRAGANCIAS,CYZONE,31.90000,2023-09-06
034216002,210095971,MAQUILLAJE,CYZONE,14.90000,2023-09-06
045325695,210095971,MAQUILLAJE,CYZONE,25.90000,2023-09-06
050015882,200090346,CUIDADO PERSONAL,ESIKA,24.90000,2023-09-12
042759880,200110336,MAQUILLAJE,ESIKA,19.90000,2023-09-12
042759880,200108671,FRAGANCIAS,ESIKA,52.90000,2023-09-12
048765629,210098481,MAQUILLAJE,ESIKA,36.90000,2023-09-12
050015882,200090337,CUIDADO PERSONAL,ESIKA,24.90000,2023-09-12
042759880,200102045,FRAGANCIAS,ESIKA,42.14000,2023-09-12
048765629,200113791,MAQUILLAJE,CYZONE,11.39000,2023-09-12
048765629,200108908,CUIDADO PERSONAL,CYZONE,16.90000,2023-09-12
042759880,200099047,FRAGANCIAS,ESIKA,29.90000,2023-09-12
042759880,200106161,TRATAMIENTO CORPORAL,CYZONE,10.97000,2023-09-12
048765629,200107373,MAQUILLAJE,CYZONE,11.90000,2023-09-12
046289234,210092742,MAQUILLAJE,ESIKA,34.90000,2023-08-14
050852121,200111162,FRAGANCIAS,CYZONE,20.70000,2023-08-14
049588232,200111130,FRAGANCIAS,ESIKA,39.90000,2023-08-14
044196425,200102064,MAQUILLAJE,CYZONE,41.90000,2023-08-14
049588232,200105017,FRAGANCIAS,CYZONE,13.99000,2023-08-14
050852121,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-14
050852121,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-14
035591273,200091875,MAQUILLAJE,ESIKA,51.90000,2023-08-14
035591273,200111352,FRAGANCIAS,ESIKA,74.90000,2023-08-14
033090625,210100847,LENTES,ESIKA,49.90000,2023-08-14
044196425,200095374,CUIDADO PERSONAL,ESIKA,6.03000,2023-08-14
050507157,200105655,CUIDADO PERSONAL,ESIKA,21.90000,2023-08-14
050507157,200109166,MAQUILLAJE,CYZONE,24.90000,2023-08-14
050507157,200101573,MAQUILLAJE,ESIKA,16.90000,2023-08-14
042670251,200106852,FRAGANCIAS,LBEL,24.95000,2023-08-14
042670251,200106852,FRAGANCIAS,LBEL,24.95000,2023-08-14
049588232,200088036,MAQUILLAJE,LBEL,39.00000,2023-08-14
033090625,200072913,FRAGANCIAS,ESIKA,14.97000,2023-08-14
042670251,210100074,BIJOUTERIE,ESIKA,39.90000,2023-08-14
049588232,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-14
049588232,200098673,FRAGANCIAS,ESIKA,24.95000,2023-08-14
050852121,200105017,FRAGANCIAS,CYZONE,13.99000,2023-08-14
050680312,210099425,MAQUILLAJE,CYZONE,28.90000,2023-09-21
045325695,200108408,FRAGANCIAS,ESIKA,29.97000,2023-09-21
039523851,210097922,MAQUILLAJE,CYZONE,14.90000,2023-09-21
039523851,210101561,BIJOUTERIE,ESIKA,34.90000,2023-09-21
050680312,200072913,FRAGANCIAS,ESIKA,13.30000,2023-09-21
050680312,200085860,CUIDADO PERSONAL,ESIKA,13.30000,2023-09-21
049728603,200105017,FRAGANCIAS,CYZONE,21.90000,2023-09-14
049728603,200105011,FRAGANCIAS,CYZONE,23.90000,2023-09-14
049728603,200106312,FRAGANCIAS,ESIKA,23.27000,2023-09-14
045494314,210103935,COMPLEMENTOS,CYZONE,34.90000,2023-09-14
041317310,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-14
041317310,200106356,FRAGANCIAS,CYZONE,52.90000,2023-09-14
044045680,210086462,CUIDADO PERSONAL,ESIKA,23.90000,2023-09-14
041317310,200108160,FRAGANCIAS,LBEL,24.95000,2023-09-14
049728603,200106440,MAQUILLAJE,ESIKA,17.84000,2023-09-14
044045680,210104114,BIJOUTERIE,ESIKA,54.90000,2023-09-14
044045680,210104113,BIJOUTERIE,ESIKA,79.90000,2023-09-14
041317310,200109873,FRAGANCIAS,CYZONE,23.90000,2023-09-14
049877986,200108768,CUIDADO PERSONAL,ESIKA,27.90000,2023-09-25
048297765,200113615,FRAGANCIAS,LBEL,24.95000,2023-10-04
049728603,200103717,MAQUILLAJE,ESIKA,24.90000,2023-10-04
048297765,200114550,TRATAMIENTO FACIAL,CYZONE,26.90000,2023-10-04
048297765,210103931,COMPLEMENTOS,CYZONE,39.90000,2023-10-04
045494314,200095170,CUIDADO PERSONAL,ESIKA,5.10000,2023-10-04
048297765,200108408,FRAGANCIAS,ESIKA,27.30000,2023-10-04
048297765,200102430,FRAGANCIAS,ESIKA,24.95000,2023-10-04
048297765,200113955,MAQUILLAJE,ESIKA,42.90000,2023-10-04
048297765,200100855,TRATAMIENTO FACIAL,CYZONE,24.90000,2023-10-04
048297765,200107186,MAQUILLAJE,CYZONE,21.90000,2023-10-04
048297765,200113950,TRATAMIENTO FACIAL,CYZONE,26.90000,2023-10-04
049728603,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-10-04
049728603,200115515,TRATAMIENTO FACIAL,CYZONE,15.90000,2023-10-04
048297765,200111135,MAQUILLAJE,CYZONE,16.90000,2023-10-04
049728603,200106556,MAQUILLAJE,CYZONE,18.90000,2023-10-04
049728603,210104137,BIJOUTERIE,ESIKA,39.90000,2023-10-04
045869830,200095426,CUIDADO PERSONAL,CYZONE,9.90000,2023-10-11
050692213,210102550,BIJOUTERIE,CYZONE,44.90000,2023-10-11
050692213,200091727,FRAGANCIAS,ESIKA,54.90000,2023-10-11
049401760,200106295,FRAGANCIAS,ESIKA,39.90000,2023-10-11
023240475,200090337,CUIDADO PERSONAL,ESIKA,19.90000,2023-10-11
023240475,200083920,FRAGANCIAS,LBEL,23.28000,2023-10-11
049401760,200107850,TRATAMIENTO FACIAL,LBEL,39.90000,2023-10-11
045869830,200103720,MAQUILLAJE,ESIKA,24.90000,2023-10-11
045869830,200093884,FRAGANCIAS,ESIKA,27.14000,2023-10-11
045869830,200115589,TRATAMIENTO FACIAL,ESIKA,26.59000,2023-10-11
049401760,200112304,FRAGANCIAS,ESIKA,44.90000,2023-10-11
049401760,200115062,TRATAMIENTO FACIAL,LBEL,5.00000,2023-10-11
050368645,200111320,MUESTRAS COSMETICOS,LBEL,1.90000,2023-10-11
050692213,200108408,FRAGANCIAS,ESIKA,25.80000,2023-10-11
049588232,200082674,FRAGANCIAS,ESIKA,9.95000,2023-10-11
023240475,200103394,MAQUILLAJE,ESIKA,24.90000,2023-10-11
049961014,200112296,MAQUILLAJE,CYZONE,11.50000,2023-10-05
033999992,200090337,CUIDADO PERSONAL,ESIKA,18.30000,2023-10-05
050507157,200103354,MAQUILLAJE,ESIKA,14.90000,2023-10-05
044045680,210104210,BIJOUTERIE,ESIKA,34.90000,2023-10-05
050507157,200106604,MAQUILLAJE,CYZONE,18.90000,2023-10-05
050860264,200105041,FRAGANCIAS,ESIKA,38.74000,2023-10-05
049961014,200111132,MAQUILLAJE,CYZONE,16.90000,2023-10-05
050507157,200095382,CUIDADO PERSONAL,ESIKA,7.60000,2023-10-05
049961014,200111393,CUIDADO PERSONAL,CYZONE,15.90000,2023-10-05
049961014,200105983,MAQUILLAJE,LBEL,19.50000,2023-10-05
044045680,210095368,BIJOUTERIE,ESIKA,49.90000,2023-10-05
050507157,200106360,FRAGANCIAS,CYZONE,19.95000,2023-10-05
049961014,200109612,MAQUILLAJE,CYZONE,20.90000,2023-10-05
046114531,200115589,TRATAMIENTO FACIAL,ESIKA,26.59000,2023-10-09
047880688,200084882,FRAGANCIAS,LBEL,69.90000,2023-10-30
047880688,210103934,COMPLEMENTOS,CYZONE,34.90000,2023-10-30
050941108,200105207,FRAGANCIAS,LBEL,41.98000,2023-10-30
047880688,210102376,BIJOUTERIE,ESIKA,49.90000,2023-10-30
050941108,200106290,FRAGANCIAS,ESIKA,29.90000,2023-10-30
047948835,200097947,FRAGANCIAS,CYZONE,30.00000,2023-10-26
