consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products
52324610,210098529,MAQUILLAJE,CYZONE,20.9,2024-09-19,7,161.1,430.195,92,0.10526315789473684,0.12211668928086838,1579.1,54,51
52063728,200106279,FRAGANCIAS,ESIKA,14.97,2024-09-19,15,372.08,430.195,92,0.24561403508771928,0.12211668928086838,3917.46,150,126
45325695,200082674,FRAGANCIAS,ESIKA,13.3,2024-09-19,15,423.0,430.195,92,0.24561403508771928,0.12211668928086838,10254.43,429,274
51844726,200116782,MAQUILLAJE,CYZONE,15.9,2024-09-19,17,500.4,430.195,92,0.2807017543859649,0.12211668928086838,4417.3,152,125
52404940,210102556,COMPLEMENTOS,CYZONE,54.9,2024-09-19,11,345.4,430.195,92,0.17543859649122806,0.12211668928086838,1557.7,54,52
51844726,200118321,FRAGANCIAS,ESIKA,44.9,2024-09-19,17,500.4,430.195,92,0.2807017543859649,0.12211668928086838,4417.3,152,125
50852121,200095158,CUIDADO PERSONAL,ESIKA,4.98,2024-09-19,28,453.36,430.195,92,0.47368421052631576,0.12211668928086838,10290.039999999999,453,277
31344638,210097089,CUIDADO PERSONAL,LBEL,12.9,2024-09-19,7,131.29999999999998,430.195,92,0.10526315789473684,0.12211668928086838,1633.6499999999999,63,56
31344638,200106440,MAQUILLAJE,ESIKA,9.9,2024-09-19,7,131.29999999999998,430.195,92,0.10526315789473684,0.12211668928086838,1633.6499999999999,63,56
51129296,200114550,TRATAMIENTO FACIAL,CYZONE,21.9,2024-09-19,21,717.2,430.195,92,0.3508771929824561,0.12211668928086838,5619.05,192,162
52263344,200115098,MAQUILLAJE,ESIKA,21.9,2024-09-19,10,393.0,430.195,92,0.15789473684210525,0.12211668928086838,3433.0499999999997,103,96
47687314,200114784,TRATAMIENTO FACIAL,CYZONE,18.9,2024-09-20,13,403.1,430.195,91,0.21052631578947367,0.12075983717774763,4060.2799999999997,123,103
45869830,200106398,FRAGANCIAS,ESIKA,25.9,2024-09-20,6,181.39999999999998,430.195,91,0.08771929824561403,0.12075983717774763,7292.2,285,203
52252415,210104382,MAQUILLAJE,CYZONE,32.9,2024-09-20,13,360.9,430.195,91,0.21052631578947367,0.12075983717774763,3697.82,124,116
52474183,200118321,FRAGANCIAS,ESIKA,44.9,2024-09-20,6,296.4,430.195,91,0.08771929824561403,0.12075983717774763,2255.3,88,78
51890019,200088133,FRAGANCIAS,ESIKA,22.0,2024-09-20,5,153.8,430.195,91,0.07017543859649122,0.12075983717774763,4085.89,141,120
34978506,200084882,FRAGANCIAS,LBEL,26.58,2024-09-20,12,318.2,430.195,91,0.19298245614035087,0.12075983717774763,1337.98,63,60
52474191,200099047,FRAGANCIAS,ESIKA,33.3,2024-09-20,7,232.5,430.195,91,0.10526315789473684,0.12075983717774763,3126.53,78,60
52252415,200114911,FRAGANCIAS,CYZONE,29.0,2024-09-20,13,360.9,430.195,91,0.21052631578947367,0.12075983717774763,3697.82,124,116
52474191,200114935,FRAGANCIAS,CYZONE,26.9,2024-09-20,7,232.5,430.195,91,0.10526315789473684,0.12075983717774763,3126.53,78,60
47687314,200108752,CUIDADO PERSONAL,ESIKA,10.0,2024-09-20,13,403.1,430.195,91,0.21052631578947367,0.12075983717774763,4060.2799999999997,123,103
41059117,210107682,BIJOUTERIE,CYZONE,44.9,2024-09-16,23,575.76,430.195,95,0.38596491228070173,0.12618724559023067,4721.0199999999995,158,133
33740395,210105220,PROMOCION USUARIOS,CYZONE,9.9,2024-09-16,10,340.26,430.195,95,0.15789473684210525,0.12618724559023067,3734.35,145,126
52484251,210106177,COMPLEMENTOS,CYZONE,44.9,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
52181135,200090452,FRAGANCIAS,ESIKA,39.9,2024-09-16,15,393.3,430.195,95,0.24561403508771928,0.12618724559023067,2724.73,91,80
33529260,200113326,MAQUILLAJE,ESIKA,15.9,2024-09-16,6,155.4,430.195,95,0.08771929824561403,0.12618724559023067,20404.69,757,481
52484251,200113325,MAQUILLAJE,ESIKA,9.9,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
52484251,200111393,CUIDADO PERSONAL,CYZONE,16.9,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
52181135,200115402,MAQUILLAJE,CYZONE,13.9,2024-09-16,15,393.3,430.195,95,0.24561403508771928,0.12618724559023067,2724.73,91,80
41059117,200113410,TRATAMIENTO CORPORAL,LBEL,34.01,2024-09-16,23,575.76,430.195,95,0.38596491228070173,0.12618724559023067,4721.0199999999995,158,133
39520125,200095464,CUIDADO PERSONAL,ESIKA,7.98,2024-09-16,13,237.89999999999998,430.195,95,0.21052631578947367,0.12618724559023067,3968.54,180,136
52181135,210105405,BIJOUTERIE,ESIKA,39.9,2024-09-16,15,393.3,430.195,95,0.24561403508771928,0.12618724559023067,2724.73,91,80
41059117,200102045,FRAGANCIAS,ESIKA,57.9,2024-09-16,23,575.76,430.195,95,0.38596491228070173,0.12618724559023067,4721.0199999999995,158,133
52484251,200116660,MAQUILLAJE,CYZONE,13.9,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
52380553,210106129,COMPLEMENTOS,CYZONE,39.9,2024-09-16,16,417.2,430.195,95,0.2631578947368421,0.12618724559023067,3118.0499999999997,120,104
52380553,210092907,BIJOUTERIE,ESIKA,41.9,2024-09-16,16,417.2,430.195,95,0.2631578947368421,0.12618724559023067,3118.0499999999997,120,104
52181135,200098788,TRATAMIENTO FACIAL,LBEL,20.9,2024-09-16,15,393.3,430.195,95,0.24561403508771928,0.12618724559023067,2724.73,91,80
52335949,200113410,TRATAMIENTO CORPORAL,LBEL,37.45,2024-09-16,3,97.25,430.195,95,0.03508771929824561,0.12618724559023067,1095.5,51,48
41059117,210102442,CUIDADO PERSONAL,LBEL,14.98,2024-09-16,23,575.76,430.195,95,0.38596491228070173,0.12618724559023067,4721.0199999999995,158,133
52335949,210100408,CUIDADO PERSONAL,CYZONE,24.9,2024-09-16,3,97.25,430.195,95,0.03508771929824561,0.12618724559023067,1095.5,51,48
52502403,200091269,CUIDADO PERSONAL,LBEL,21.74,2024-09-16,6,207.5,430.195,95,0.08771929824561403,0.12618724559023067,1683.1999999999998,66,56
52380553,210107062,BIJOUTERIE,CYZONE,36.9,2024-09-16,16,417.2,430.195,95,0.2631578947368421,0.12618724559023067,3118.0499999999997,120,104
33740395,200114935,FRAGANCIAS,CYZONE,45.01,2024-09-16,10,340.26,430.195,95,0.15789473684210525,0.12618724559023067,3734.35,145,126
52484251,200111184,TRATAMIENTO CORPORAL,ESIKA,15.0,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
39520125,200115554,FRAGANCIAS,LBEL,44.9,2024-09-16,13,237.89999999999998,430.195,95,0.21052631578947367,0.12618724559023067,3968.54,180,136
41059117,200106854,FRAGANCIAS,LBEL,43.3,2024-09-16,23,575.76,430.195,95,0.38596491228070173,0.12618724559023067,4721.0199999999995,158,133
52484251,200116108,TRATAMIENTO FACIAL,ESIKA,30.9,2024-09-16,24,524.9499999999999,430.195,95,0.40350877192982454,0.12618724559023067,2894.5299999999997,119,92
52181135,200112296,MAQUILLAJE,CYZONE,11.9,2024-09-16,15,393.3,430.195,95,0.24561403508771928,0.12618724559023067,2724.73,91,80
10316898,200103441,CUIDADO PERSONAL,ESIKA,7.38,2024-09-05,18,406.81,430.195,106,0.2982456140350877,0.14111261872455902,4132.0,152,133
51940229,200115976,FRAGANCIAS,ESIKA,34.9,2024-09-05,16,534.9399999999999,430.195,106,0.2631578947368421,0.14111261872455902,7345.23,242,192
47687314,200105011,FRAGANCIAS,CYZONE,34.9,2024-09-05,13,362.7,430.195,106,0.21052631578947367,0.14111261872455902,4060.2799999999997,123,103
52105560,200116264,MAQUILLAJE,LBEL,19.05,2024-09-05,5,186.7,430.195,106,0.07017543859649122,0.14111261872455902,6084.48,183,149
52046947,200106279,FRAGANCIAS,ESIKA,29.9,2024-09-05,14,492.9,430.195,106,0.22807017543859648,0.14111261872455902,4700.74,162,127
10316898,200114190,MAQUILLAJE,CYZONE,16.9,2024-09-05,18,406.81,430.195,106,0.2982456140350877,0.14111261872455902,4132.0,152,133
51940229,200095635,FRAGANCIAS,ESIKA,23.9,2024-09-05,16,534.9399999999999,430.195,106,0.2631578947368421,0.14111261872455902,7345.23,242,192
10316898,200108674,CUIDADO PERSONAL,ESIKA,7.38,2024-09-05,18,406.81,430.195,106,0.2982456140350877,0.14111261872455902,4132.0,152,133
52373875,210105320,MAQUILLAJE,LBEL,33.0,2024-09-05,11,407.2,430.195,106,0.17543859649122806,0.14111261872455902,2215.3,64,62
51844726,200106604,MAQUILLAJE,CYZONE,18.9,2024-09-05,16,362.84,430.195,106,0.2631578947368421,0.14111261872455902,4417.3,152,125
47687314,200089508,TRATAMIENTO CORPORAL,ESIKA,26.9,2024-09-05,13,362.7,430.195,106,0.21052631578947367,0.14111261872455902,4060.2799999999997,123,103
52105560,200098673,FRAGANCIAS,ESIKA,69.9,2024-09-05,5,186.7,430.195,106,0.07017543859649122,0.14111261872455902,6084.48,183,149
52046947,200078924,CUIDADO PERSONAL,ESIKA,24.9,2024-09-05,14,492.9,430.195,106,0.22807017543859648,0.14111261872455902,4700.74,162,127
51844726,210100500,MAQUILLAJE,CYZONE,7.9,2024-09-05,16,362.84,430.195,106,0.2631578947368421,0.14111261872455902,4417.3,152,125
52373875,200112359,CUIDADO PERSONAL,ESIKA,43.9,2024-09-05,11,407.2,430.195,106,0.17543859649122806,0.14111261872455902,2215.3,64,62
10316898,200116378,MAQUILLAJE,CYZONE,13.9,2024-09-05,18,406.81,430.195,106,0.2982456140350877,0.14111261872455902,4132.0,152,133
47687314,200095374,CUIDADO PERSONAL,ESIKA,7.27,2024-09-05,13,362.7,430.195,106,0.21052631578947367,0.14111261872455902,4060.2799999999997,123,103
52046947,210106119,COMPLEMENTOS,CYZONE,54.9,2024-09-05,14,492.9,430.195,106,0.22807017543859648,0.14111261872455902,4700.74,162,127
52105560,200113421,MAQUILLAJE,LBEL,19.95,2024-09-05,5,186.7,430.195,106,0.07017543859649122,0.14111261872455902,6084.48,183,149
51940229,210094410,ACCESORIOS COSMETICOS,ESIKA,9.9,2024-09-05,16,534.9399999999999,430.195,106,0.2631578947368421,0.14111261872455902,7345.23,242,192
51940229,200115801,MAQUILLAJE,LBEL,23.3,2024-09-05,16,534.9399999999999,430.195,106,0.2631578947368421,0.14111261872455902,7345.23,242,192
45325695,200115024,MAQUILLAJE,ESIKA,23.9,2024-09-05,14,253.2,430.195,106,0.22807017543859648,0.14111261872455902,10254.43,429,274
49754906,200091269,CUIDADO PERSONAL,LBEL,21.9,2024-09-17,16,347.88,430.195,94,0.2631578947368421,0.1248303934871099,9579.65,323,242
52216281,200106670,MAQUILLAJE,ESIKA,18.9,2024-09-17,20,542.3,430.195,94,0.3333333333333333,0.1248303934871099,3427.94,151,123
52216281,200118224,MAQUILLAJE,CYZONE,17.05,2024-09-17,20,542.3,430.195,94,0.3333333333333333,0.1248303934871099,3427.94,151,123
52216281,210097482,MAQUILLAJE,CYZONE,6.9,2024-09-17,20,542.3,430.195,94,0.3333333333333333,0.1248303934871099,3427.94,151,123
38304471,200095159,CUIDADO PERSONAL,ESIKA,9.9,2024-09-17,7,155.29999999999998,430.195,94,0.10526315789473684,0.1248303934871099,3390.72,107,99
38304471,200108752,CUIDADO PERSONAL,ESIKA,16.9,2024-09-17,7,155.29999999999998,430.195,94,0.10526315789473684,0.1248303934871099,3390.72,107,99
52332435,200116376,MAQUILLAJE,CYZONE,13.9,2024-09-17,11,386.4,430.195,94,0.17543859649122806,0.1248303934871099,2880.9,104,90
52324548,200112359,CUIDADO PERSONAL,ESIKA,30.0,2024-09-17,8,187.6,430.195,94,0.12280701754385964,0.1248303934871099,2070.95,85,67
52332435,200106505,MAQUILLAJE,ESIKA,21.9,2024-09-17,11,386.4,430.195,94,0.17543859649122806,0.1248303934871099,2880.9,104,90
52235367,210105141,BIJOUTERIE,ESIKA,59.9,2024-09-17,14,579.9,430.195,94,0.22807017543859648,0.1248303934871099,3516.1,80,63
49754906,200114935,FRAGANCIAS,CYZONE,25.0,2024-09-17,16,347.88,430.195,94,0.2631578947368421,0.1248303934871099,9579.65,323,242
52485088,200106567,MAQUILLAJE,CYZONE,13.9,2024-10-03,18,477.6,430.195,78,0.2982456140350877,0.10312075983717775,2095.63,101,83
51844726,200113881,MAQUILLAJE,ESIKA,19.9,2024-10-03,7,207.35000000000002,430.195,78,0.10526315789473684,0.10312075983717775,4417.3,152,125
52508843,200077266,MAQUILLAJE,LBEL,29.0,2024-10-03,22,586.04,430.195,78,0.3684210526315789,0.10312075983717775,3575.2,125,100
8592470,200110088,CUIDADO PERSONAL,LBEL,24.0,2024-10-03,11,364.29999999999995,430.195,78,0.17543859649122806,0.10312075983717775,1371.96,46,43
52181135,200117647,TRATAMIENTO FACIAL,ESIKA,30.9,2024-10-03,12,347.9,430.195,78,0.19298245614035087,0.10312075983717775,2724.73,91,80
52181135,200112287,MAQUILLAJE,CYZONE,11.9,2024-10-03,12,347.9,430.195,78,0.19298245614035087,0.10312075983717775,2724.73,91,80
52364329,200117564,TRATAMIENTO FACIAL,LBEL,13.62,2024-10-03,19,519.6,430.195,78,0.3157894736842105,0.10312075983717775,3728.87,146,118
52485088,200101421,FRAGANCIAS,ESIKA,79.9,2024-10-03,18,477.6,430.195,78,0.2982456140350877,0.10312075983717775,2095.63,101,83
52404940,200108752,CUIDADO PERSONAL,ESIKA,24.9,2024-10-03,8,170.39999999999998,430.195,78,0.12280701754385964,0.10312075983717775,1557.7,54,52
51844726,200117468,MAQUILLAJE,ESIKA,29.9,2024-10-03,7,207.35000000000002,430.195,78,0.10526315789473684,0.10312075983717775,4417.3,152,125
52508843,200102433,FRAGANCIAS,ESIKA,10.0,2024-10-03,22,586.04,430.195,78,0.3684210526315789,0.10312075983717775,3575.2,125,100
52478715,200113197,MAQUILLAJE,LBEL,17.9,2024-10-03,13,392.0,430.195,78,0.21052631578947367,0.10312075983717775,2619.87,108,96
52485088,200077440,MAQUILLAJE,LBEL,55.0,2024-10-03,18,477.6,430.195,78,0.2982456140350877,0.10312075983717775,2095.63,101,83
8592470,200115405,MAQUILLAJE,CYZONE,14.95,2024-10-03,11,364.29999999999995,430.195,78,0.17543859649122806,0.10312075983717775,1371.96,46,43
52142881,200116780,MAQUILLAJE,CYZONE,14.95,2024-10-04,19,394.88,430.195,77,0.3157894736842105,0.10176390773405698,3316.66,139,130
52508800,210100408,CUIDADO PERSONAL,CYZONE,15.3,2024-10-04,10,244.32,430.195,77,0.15789473684210525,0.10176390773405698,2094.94,94,74
52282004,200107774,MUESTRAS COSMETICOS,CYZONE,0.9,2024-10-04,6,185.4,430.195,77,0.08771929824561403,0.10176390773405698,1607.3899999999999,69,65
33740395,200115497,FRAGANCIAS,CYZONE,26.9,2024-10-04,5,113.57999999999998,430.195,77,0.07017543859649122,0.10176390773405698,3734.35,145,126
52142881,200115340,MAQUILLAJE,LBEL,12.47,2024-10-04,19,394.88,430.195,77,0.3157894736842105,0.10176390773405698,3316.66,139,130
52508800,200089168,FRAGANCIAS,CYZONE,33.9,2024-10-04,10,244.32,430.195,77,0.15789473684210525,0.10176390773405698,2094.94,94,74
48904033,200094853,MAQUILLAJE,ESIKA,6.95,2024-10-04,12,393.05,430.195,77,0.19298245614035087,0.10176390773405698,1502.22,65,62
48904033,200108047,FRAGANCIAS,CYZONE,14.83,2024-10-04,12,393.05,430.195,77,0.19298245614035087,0.10176390773405698,1502.22,65,62
45325695,200117564,TRATAMIENTO FACIAL,LBEL,27.0,2024-10-10,18,417.9,430.195,71,0.2982456140350877,0.09362279511533243,10254.43,429,274
47687314,200106604,MAQUILLAJE,CYZONE,18.9,2024-10-10,17,593.6999999999999,430.195,71,0.2807017543859649,0.09362279511533243,4060.2799999999997,123,103
52474191,200114935,FRAGANCIAS,CYZONE,24.95,2024-10-10,10,476.55,430.195,71,0.15789473684210525,0.09362279511533243,3126.53,78,60
43364677,200115484,TRATAMIENTO FACIAL,CYZONE,18.9,2024-10-10,10,165.1,430.195,71,0.15789473684210525,0.09362279511533243,4535.3,192,169
45325695,200115660,MAQUILLAJE,ESIKA,9.3,2024-10-10,18,417.9,430.195,71,0.2982456140350877,0.09362279511533243,10254.43,429,274
48605184,200086399,FRAGANCIAS,LBEL,31.0,2024-09-09,15,365.9,430.195,102,0.24561403508771928,0.13568521031207598,6802.23,266,190
52341973,200092914,MAQUILLAJE,LBEL,27.0,2024-09-09,17,416.8,430.195,102,0.2807017543859649,0.13568521031207598,2918.52,117,101
52249244,200115402,MAQUILLAJE,CYZONE,13.9,2024-09-23,13,506.9,430.195,88,0.21052631578947367,0.11668928086838534,2703.99,80,71
45579557,210099296,COMPLEMENTOS,CYZONE,44.9,2024-09-23,3,154.7,430.195,88,0.03508771929824561,0.11668928086838534,2947.09,91,80
45579557,210101553,HOGAR,CYZONE,39.9,2024-09-23,3,154.7,430.195,88,0.03508771929824561,0.11668928086838534,2947.09,91,80
47266211,200106650,MAQUILLAJE,ESIKA,16.3,2024-09-23,22,408.38,430.195,88,0.3684210526315789,0.11668928086838534,2767.5299999999997,127,116
11774652,210103150,PROMOCION USUARIOS,CYZONE,41.2,2024-09-23,7,174.8,430.195,88,0.10526315789473684,0.11668928086838534,990.92,38,38
51254023,210106154,COMPLEMENTOS,CYZONE,42.9,2024-09-23,5,311.7,430.195,88,0.07017543859649122,0.11668928086838534,6711.7,244,202
52567297,200095430,CUIDADO PERSONAL,CYZONE,10.9,2024-09-23,11,262.0,430.195,88,0.17543859649122806,0.11668928086838534,1617.2,61,57
52567297,200085860,CUIDADO PERSONAL,ESIKA,24.9,2024-09-23,11,262.0,430.195,88,0.17543859649122806,0.11668928086838534,1617.2,61,57
52317975,200112304,FRAGANCIAS,ESIKA,43.9,2024-09-23,19,438.59999999999997,430.195,88,0.3157894736842105,0.11668928086838534,3107.5,117,99
11774652,200086399,FRAGANCIAS,LBEL,3.0,2024-09-23,7,174.8,430.195,88,0.10526315789473684,0.11668928086838534,990.92,38,38
35775838,210098465,MAQUILLAJE,CYZONE,9.96,2024-09-23,16,409.15,430.195,88,0.2631578947368421,0.11668928086838534,2877.0,114,97
52567297,200113296,MAQUILLAJE,ESIKA,24.9,2024-09-23,11,262.0,430.195,88,0.17543859649122806,0.11668928086838534,1617.2,61,57
35775838,200082678,FRAGANCIAS,ESIKA,13.3,2024-09-23,16,409.15,430.195,88,0.2631578947368421,0.11668928086838534,2877.0,114,97
52178282,200082678,FRAGANCIAS,ESIKA,12.45,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
52178282,210106689,BIJOUTERIE,ESIKA,54.9,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
52384451,200105188,CUIDADO PERSONAL,ESIKA,7.38,2024-10-02,12,334.7,430.195,79,0.19298245614035087,0.1044776119402985,1625.99,67,60
52486300,200115796,MAQUILLAJE,LBEL,17.9,2024-10-02,7,267.4,430.195,79,0.10526315789473684,0.1044776119402985,1525.68,53,47
52178282,210107485,BIJOUTERIE,CYZONE,19.9,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
52486300,200115169,MAQUILLAJE,ESIKA,19.9,2024-10-02,7,267.4,430.195,79,0.10526315789473684,0.1044776119402985,1525.68,53,47
52178282,200116264,MAQUILLAJE,LBEL,36.0,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
52121175,210086462,CUIDADO PERSONAL,ESIKA,24.9,2024-09-11,11,349.18,430.195,100,0.17543859649122806,0.13297150610583447,3288.06,117,111
21793760,200106360,FRAGANCIAS,CYZONE,51.37,2024-09-11,10,458.1,430.195,100,0.15789473684210525,0.13297150610583447,8202.48,291,200
52373875,200115500,TRATAMIENTO CORPORAL,CYZONE,19.9,2024-10-11,14,512.75,430.195,70,0.22807017543859648,0.09226594301221167,2215.3,64,62
8351554,200116663,MAQUILLAJE,CYZONE,12.9,2024-10-11,19,522.3,430.195,70,0.3157894736842105,0.09226594301221167,15202.699999999999,478,309
52373875,210105362,COMPLEMENTOS,CYZONE,79.9,2024-10-11,14,512.75,430.195,70,0.22807017543859648,0.09226594301221167,2215.3,64,62
52252415,200095465,CUIDADO PERSONAL,ESIKA,9.53,2024-10-11,11,373.65,430.195,70,0.17543859649122806,0.09226594301221167,3697.82,124,116
52252415,200072913,FRAGANCIAS,ESIKA,12.5,2024-10-11,11,373.65,430.195,70,0.17543859649122806,0.09226594301221167,3697.82,124,116
8351554,200039855,FRAGANCIAS,CYZONE,37.9,2024-10-11,19,522.3,430.195,70,0.3157894736842105,0.09226594301221167,15202.699999999999,478,309
48433154,200117564,TRATAMIENTO FACIAL,LBEL,13.62,2024-10-11,18,420.05,430.195,70,0.2982456140350877,0.09226594301221167,12139.58,470,285
48433154,200103020,CUIDADO PERSONAL,ESIKA,15.9,2024-10-11,18,420.05,430.195,70,0.2982456140350877,0.09226594301221167,12139.58,470,285
52105560,200115500,TRATAMIENTO CORPORAL,CYZONE,19.9,2024-10-11,20,601.7,430.195,70,0.3333333333333333,0.09226594301221167,6084.48,183,149
51973836,200103026,CUIDADO PERSONAL,ESIKA,18.9,2024-10-11,14,340.7,430.195,70,0.22807017543859648,0.09226594301221167,4441.3,151,128
51973836,200115165,MAQUILLAJE,ESIKA,19.9,2024-10-11,14,340.7,430.195,70,0.22807017543859648,0.09226594301221167,4441.3,151,128
52178282,200106606,MAQUILLAJE,CYZONE,18.9,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
52384451,200108674,CUIDADO PERSONAL,ESIKA,9.9,2024-10-02,12,334.7,430.195,79,0.19298245614035087,0.1044776119402985,1625.99,67,60
52178282,200112361,CUIDADO PERSONAL,ESIKA,24.9,2024-10-02,14,461.1,430.195,79,0.22807017543859648,0.1044776119402985,3848.2999999999997,117,107
44371774,200103449,CUIDADO PERSONAL,CYZONE,9.9,2024-09-26,5,79.1,430.195,85,0.07017543859649122,0.11261872455902307,1128.88,40,38
48605184,200105130,MAQUILLAJE,LBEL,15.9,2024-09-26,9,227.9,430.195,85,0.14035087719298245,0.11261872455902307,6802.23,266,190
34766592,210106560,BIJOUTERIE,ESIKA,54.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
52341973,200106559,MAQUILLAJE,CYZONE,13.9,2024-09-26,13,317.0,430.195,85,0.21052631578947367,0.11261872455902307,2918.52,117,101
34766592,200112294,MAQUILLAJE,CYZONE,11.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
34766592,200105017,FRAGANCIAS,CYZONE,23.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
48433154,210106535,BIJOUTERIE,ESIKA,59.9,2024-09-27,4,188.8,430.195,84,0.05263157894736842,0.1112618724559023,12139.58,470,285
52341973,200095339,MAQUILLAJE,ESIKA,8.9,2024-09-26,13,317.0,430.195,85,0.21052631578947367,0.11261872455902307,2918.52,117,101
10316898,200094937,FRAGANCIAS,CYZONE,23.9,2024-09-25,7,202.35999999999999,430.195,86,0.10526315789473684,0.11397557666214382,4132.0,152,133
52093236,200105041,FRAGANCIAS,ESIKA,35.9,2024-09-26,4,192.6,430.195,85,0.05263157894736842,0.11261872455902307,2355.56,85,76
52373875,200114946,TRATAMIENTO FACIAL,LBEL,59.5,2024-09-25,5,224.2,430.195,86,0.07017543859649122,0.11397557666214382,2215.3,64,62
52341973,200086399,FRAGANCIAS,LBEL,34.9,2024-09-26,13,317.0,430.195,85,0.21052631578947367,0.11261872455902307,2918.52,117,101
34766592,200105133,MAQUILLAJE,LBEL,15.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
52341973,200113965,MAQUILLAJE,ESIKA,43.9,2024-09-26,13,317.0,430.195,85,0.21052631578947367,0.11261872455902307,2918.52,117,101
35775838,210100559,MAQUILLAJE,ESIKA,43.9,2024-09-10,20,521.8,430.195,101,0.3333333333333333,0.13432835820895522,2877.0,114,97
52178282,200116376,MAQUILLAJE,CYZONE,13.9,2024-09-25,5,200.5,430.195,86,0.07017543859649122,0.11397557666214382,3848.2999999999997,117,107
48433154,200108160,FRAGANCIAS,LBEL,67.0,2024-09-27,4,188.8,430.195,84,0.05263157894736842,0.1112618724559023,12139.58,470,285
34766592,200111155,FRAGANCIAS,CYZONE,39.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
10316898,200116225,MAQUILLAJE,CYZONE,23.9,2024-09-25,7,202.35999999999999,430.195,86,0.10526315789473684,0.11397557666214382,4132.0,152,133
52341973,200118378,MAQUILLAJE,CYZONE,14.95,2024-09-26,13,317.0,430.195,85,0.21052631578947367,0.11261872455902307,2918.52,117,101
52373875,210103961,COMPLEMENTOS,CYZONE,54.9,2024-09-25,5,224.2,430.195,86,0.07017543859649122,0.11397557666214382,2215.3,64,62
10316898,210106579,BIJOUTERIE,ESIKA,44.9,2024-09-25,7,202.35999999999999,430.195,86,0.10526315789473684,0.11397557666214382,4132.0,152,133
48433154,200098086,TRATAMIENTO CORPORAL,ESIKA,29.9,2024-09-27,4,188.8,430.195,84,0.05263157894736842,0.1112618724559023,12139.58,470,285
34766592,210105410,BIJOUTERIE,CYZONE,29.9,2024-09-27,7,221.29999999999998,430.195,84,0.10526315789473684,0.1112618724559023,1476.6,51,42
52324610,200112497,TRATAMIENTO FACIAL,ESIKA,29.9,2024-09-10,9,134.7,430.195,101,0.14035087719298245,0.13432835820895522,1579.1,54,51
52178282,200110342,MAQUILLAJE,ESIKA,21.9,2024-09-25,5,200.5,430.195,86,0.07017543859649122,0.11397557666214382,3848.2999999999997,117,107
10316898,200111393,CUIDADO PERSONAL,CYZONE,16.9,2024-09-25,7,202.35999999999999,430.195,86,0.10526315789473684,0.11397557666214382,4132.0,152,133
51844726,200115551,TRATAMIENTO CORPORAL,CYZONE,16.9,2024-09-05,16,362.84,430.195,106,0.2631578947368421,0.14111261872455902,4417.3,152,125
48433154,200064310,FRAGANCIAS,ESIKA,12.3,2024-09-10,14,457.7,430.195,101,0.22807017543859648,0.13432835820895522,12139.58,470,285
52360757,210105195,LENTES,ESIKA,84.9,2024-09-25,2,126.80000000000001,430.195,86,0.017543859649122806,0.11397557666214382,1733.3799999999999,50,44
52504589,210105418,BIJOUTERIE,CYZONE,24.9,2024-09-03,9,232.2,430.195,108,0.14035087719298245,0.14382632293080055,950.9,41,39
10316898,210106564,BIJOUTERIE,ESIKA,39.9,2024-09-25,7,202.35999999999999,430.195,86,0.10526315789473684,0.11397557666214382,4132.0,152,133
8351554,200090452,FRAGANCIAS,ESIKA,39.9,2024-09-24,18,667.4,430.195,87,0.2982456140350877,0.11533242876526459,15202.699999999999,478,309
52093236,210106178,COMPLEMENTOS,CYZONE,56.9,2024-09-26,4,192.6,430.195,85,0.05263157894736842,0.11261872455902307,2355.56,85,76
48297765,200116535,TRATAMIENTO CORPORAL,ESIKA,13.95,2024-09-12,8,130.63,430.195,99,0.12280701754385964,0.13161465400271372,9000.74,373,230
